order_item_id,order_id,product_id,quantity,unit_price,discount,estimated_cost
OI0027776,O012021,P00119,1,35636.48,0.0,27252.0
OI0027777,O012022,P00570,3,268.94,0.17,619.8
OI0027778,O012022,P00392,1,1953.14,0.26,2050.4
OI0027779,O012023,P00556,1,1331.77,0.02,940.49
OI0027780,O012023,P00682,2,48110.73,0.06,85399.56
OI0027781,O012024,P00352,1,26642.8,0.08,16568.58
OI0027782,O012025,P00428,1,3806.13,0.07,2923.65
OI0027783,O012025,P00397,3,3563.02,0.18,9954.9
OI0027784,O012025,P00222,5,8573.47,0.1,27755.35
OI0027785,O012025,P00707,1,14013.72,0.04,9169.19
OI0027786,O012025,P00723,2,838.11,0.0,1091.42
OI0027787,O012026,P00600,1,5541.48,0.05,3317.13
OI0027788,O012026,P00327,3,2092.69,0.06,3774.42
OI0027789,O012027,P00567,4,789.74,0.02,2431.28
OI0027790,O012028,P00667,1,23789.41,0.05,18136.79
OI0027791,O012029,P00598,1,13671.32,0.0,11917.81
OI0027792,O012029,P00196,1,125.1,0.07,102.2
OI0027793,O012030,P00549,1,1206.48,0.17,1112.43
OI0027794,O012031,P00134,3,5122.17,0.04,11688.69
OI0027795,O012032,P00515,6,3227.97,0.11,13458.36
OI0027796,O012033,P00157,1,7690.81,0.11,6791.77
OI0027797,O012033,P00281,2,1881.66,0.01,2550.58
OI0027798,O012034,P00307,1,959.37,0.13,703.18
OI0027799,O012034,P00069,2,805.3,0.03,1083.48
OI0027800,O012034,P00183,1,207.72,0.09,188.83
OI0027801,O012035,P00726,3,4012.1,0.0,9281.46
OI0027802,O012036,P00520,1,3276.57,0.0,2216.16
OI0027803,O012036,P00529,3,32834.05,0.04,78022.38
OI0027804,O012037,P00752,2,857.15,0.14,1552.58
OI0027805,O012037,P00346,2,4695.49,0.04,6711.0
OI0027806,O012037,P00748,1,1719.98,0.07,1224.88
OI0027807,O012037,P00242,1,773.11,0.0,668.16
OI0027808,O012038,P00108,1,46325.25,0.15,43742.2
OI0027809,O012038,P00558,1,1127.11,0.03,804.6
OI0027810,O012038,P00373,1,1727.22,0.02,1422.3
OI0027811,O012039,P00453,1,3230.87,0.01,2262.9
OI0027812,O012039,P00114,1,4320.16,0.05,2880.86
OI0027813,O012039,P00401,3,2381.72,0.0,6056.16
OI0027814,O012040,P00566,3,37870.9,0.03,69261.63
OI0027815,O012040,P00707,1,14597.63,0.0,9169.19
OI0027816,O012040,P00709,1,4776.73,0.04,3611.27
OI0027817,O012040,P00170,2,1751.79,0.21,3258.3
OI0027818,O012041,P00137,1,8896.15,0.1,6388.52
OI0027819,O012041,P00548,2,12372.81,0.14,17205.62
OI0027820,O012042,P00648,1,4470.49,0.09,3825.94
OI0027821,O012042,P00587,1,9718.79,0.01,7506.77
OI0027822,O012042,P00257,4,2117.08,0.06,5999.16
OI0027823,O012042,P00310,4,9345.46,0.01,29303.96
OI0027824,O012042,P00524,1,1516.01,0.0,1279.62
OI0027825,O012042,P00661,2,1143.19,0.08,1581.28
OI0027826,O012043,P00595,1,720.95,0.12,690.71
OI0027827,O012044,P00347,3,6356.72,0.01,15582.84
OI0027828,O012044,P00490,1,11745.08,0.0,9073.5
OI0027829,O012045,P00398,1,907.31,0.11,760.87
OI0027830,O012046,P00307,1,1025.53,0.07,703.18
OI0027831,O012047,P00119,1,33498.29,0.06,27252.0
OI0027832,O012047,P00214,1,9375.19,0.08,7308.7
OI0027833,O012048,P00198,1,8502.03,0.14,8527.55
OI0027834,O012049,P00544,2,931.63,0.02,1271.82
OI0027835,O012049,P00149,3,1584.37,0.08,3000.66
OI0027836,O012049,P00715,1,22422.37,0.04,14993.01
OI0027837,O012050,P00401,1,2381.72,0.0,2018.72
OI0027838,O012050,P00128,1,1717.61,0.02,1423.46
OI0027839,O012051,P00329,2,811.08,0.0,951.1
OI0027840,O012052,P00026,1,11743.48,0.0,10063.7
OI0027841,O012052,P00207,1,4916.4,0.0,3639.96
OI0027842,O012053,P00467,1,43749.69,0.04,39114.67
OI0027843,O012054,P00044,2,49133.86,0.1,94031.9
OI0027844,O012054,P00467,1,44205.41,0.03,39114.67
OI0027845,O012055,P00291,1,3865.14,0.1,3040.87
OI0027846,O012056,P00060,1,1988.99,0.08,1253.59
OI0027847,O012057,P00082,1,648.58,0.2,533.5
OI0027848,O012057,P00351,1,349.32,0.0,248.23
OI0027849,O012057,P00625,1,1509.65,0.0,1210.18
OI0027850,O012057,P00739,1,4551.2,0.0,3855.93
OI0027851,O012058,P00146,1,9922.24,0.04,7755.61
OI0027852,O012058,P00586,1,1599.33,0.06,1405.54
OI0027853,O012058,P00111,1,1821.67,0.02,1238.99
OI0027854,O012059,P00443,1,3966.3,0.07,2721.39
OI0027855,O012060,P00003,1,5767.65,0.02,5092.38
OI0027856,O012061,P00236,1,1416.58,0.1,1135.14
OI0027857,O012061,P00224,1,1998.34,0.0,1264.72
OI0027858,O012061,P00061,1,4422.32,0.0,3686.11
OI0027859,O012062,P00299,2,5003.78,0.11,6424.22
OI0027860,O012062,P00488,1,5565.15,0.03,3894.9
OI0027861,O012062,P00664,2,246.92,0.04,360.12
OI0027862,O012063,P00414,1,3481.73,0.12,3187.44
OI0027863,O012063,P00075,1,4737.72,0.0,3944.39
OI0027864,O012063,P00294,1,4231.05,0.06,3083.13
OI0027865,O012064,P00364,1,56636.6,0.02,45124.9
OI0027866,O012065,P00572,1,3923.75,0.09,3329.56
OI0027867,O012065,P00492,3,1793.13,0.07,3392.31
OI0027868,O012066,P00784,2,41074.21,0.12,53605.58
OI0027869,O012066,P00544,1,884.1,0.07,635.91
OI0027870,O012066,P00318,2,5872.61,0.0,8509.36
OI0027871,O012066,P00178,2,2121.55,0.02,2864.88
OI0027872,O012067,P00773,1,463.43,0.12,422.22
OI0027873,O012067,P00071,1,2521.38,0.05,2050.04
OI0027874,O012068,P00007,1,1351.61,0.04,1187.66
OI0027875,O012068,P00599,2,1178.97,0.05,1923.26
OI0027876,O012069,P00352,1,28959.57,0.0,16568.58
OI0027877,O012069,P00447,3,8413.08,0.0,15611.07
OI0027878,O012070,P00395,2,12700.11,0.09,20793.78
OI0027879,O012070,P00125,1,1040.69,0.11,969.32
OI0027880,O012070,P00557,1,4310.68,0.0,2780.0
OI0027881,O012071,P00389,2,5660.63,0.03,7064.5
OI0027882,O012071,P00622,1,190.35,0.09,163.47
OI0027883,O012071,P00190,2,594.21,0.13,1119.68
OI0027884,O012071,P00077,3,3432.24,0.08,7191.69
OI0027885,O012072,P00531,5,486.64,0.07,1626.85
OI0027886,O012072,P00683,2,11232.18,0.0,18673.5
OI0027887,O012073,P00725,1,10348.22,0.06,8683.64
OI0027888,O012073,P00551,1,10815.66,0.14,10268.2
OI0027889,O012074,P00204,1,472.49,0.06,434.43
OI0027890,O012074,P00775,1,609.96,0.06,442.97
OI0027891,O012075,P00190,1,648.85,0.05,559.84
OI0027892,O012076,P00583,1,5333.88,0.07,3649.27
OI0027893,O012076,P00375,1,1110.58,0.05,971.89
OI0027894,O012076,P00276,1,1440.17,0.07,1081.68
OI0027895,O012077,P00465,2,10962.05,0.07,17792.32
OI0027896,O012077,P00127,1,6513.43,0.11,5168.7
OI0027897,O012078,P00075,2,4216.57,0.11,7888.78
OI0027898,O012078,P00177,1,1633.26,0.0,1266.78
OI0027899,O012079,P00035,1,4459.79,0.13,3712.58
OI0027900,O012079,P00287,1,839.25,0.05,699.12
OI0027901,O012079,P00380,1,4159.12,0.02,2392.25
OI0027902,O012080,P00629,1,6752.16,0.16,5002.44
OI0027903,O012080,P00296,1,1619.34,0.01,1315.22
OI0027904,O012081,P00147,2,1328.95,0.19,2717.76
OI0027905,O012081,P00107,1,5477.46,0.0,3087.1
OI0027906,O012081,P00274,2,1343.45,0.0,2257.46
OI0027907,O012082,P00518,2,5207.16,0.06,8829.42
OI0027908,O012082,P00553,2,5443.27,0.01,7895.86
OI0027909,O012082,P00088,3,11823.55,0.05,23219.31
OI0027910,O012083,P00188,1,4397.99,0.03,2630.69
OI0027911,O012083,P00513,1,2172.78,0.04,1604.34
OI0027912,O012084,P00581,1,5093.87,0.0,3886.49
OI0027913,O012084,P00562,1,2070.17,0.03,1277.41
OI0027914,O012085,P00573,2,3563.4,0.04,4327.04
OI0027915,O012086,P00676,3,4522.8,0.11,9839.55
OI0027916,O012086,P00500,4,1341.08,0.01,4278.32
OI0027917,O012086,P00037,1,3679.9,0.0,2827.98
OI0027918,O012087,P00498,1,1602.49,0.06,1210.49
OI0027919,O012087,P00719,1,75.59,0.0,58.64
OI0027920,O012087,P00253,5,1036.44,0.0,4453.9
OI0027921,O012088,P00071,1,2202.89,0.17,2050.04
OI0027922,O012088,P00552,1,916.61,0.1,587.4
OI0027923,O012088,P00144,1,1941.73,0.05,1623.35
OI0027924,O012089,P00564,1,10246.4,0.06,8298.01
OI0027925,O012090,P00641,1,1294.58,0.03,1012.53
OI0027926,O012091,P00669,3,11189.65,0.0,23132.07
OI0027927,O012091,P00334,4,13369.4,0.0,39130.6
OI0027928,O012091,P00274,1,1222.54,0.09,1128.73
OI0027929,O012092,P00663,1,102.76,0.1,89.32
OI0027930,O012092,P00179,4,660.8,0.17,2157.92
OI0027931,O012092,P00388,1,4810.36,0.11,3024.45
OI0027932,O012093,P00475,1,190.84,0.06,168.77
OI0027933,O012093,P00327,1,2092.69,0.06,1258.14
OI0027934,O012093,P00263,3,11249.43,0.02,23672.28
OI0027935,O012093,P00150,2,2118.35,0.01,3542.74
OI0027936,O012093,P00572,1,4182.46,0.03,3329.56
OI0027937,O012094,P00758,1,3617.03,0.13,2737.28
OI0027938,O012094,P00176,1,745.39,0.05,441.57
OI0027939,O012094,P00521,2,1161.39,0.13,1706.74
OI0027940,O012095,P00395,1,13956.17,0.0,10396.89
OI0027941,O012096,P00675,1,1779.52,0.0,1299.94
OI0027942,O012096,P00598,4,13671.32,0.0,47671.24
OI0027943,O012096,P00499,1,2978.51,0.04,2239.41
OI0027944,O012097,P00086,1,185.73,0.06,126.98
OI0027945,O012097,P00585,1,2082.18,0.0,1334.25
OI0027946,O012098,P00125,1,993.92,0.15,969.32
OI0027947,O012098,P00203,2,2857.64,0.11,4917.44
OI0027948,O012099,P00229,1,1057.99,0.1,823.18
OI0027949,O012099,P00411,1,1396.27,0.09,959.96
OI0027950,O012099,P00298,1,1280.74,0.1,941.48
OI0027951,O012100,P00605,2,2003.92,0.05,3055.98
OI0027952,O012100,P00224,1,1998.34,0.0,1264.72
OI0027953,O012101,P00645,2,4753.71,0.0,6306.88
OI0027954,O012101,P00073,1,1618.89,0.0,965.17
OI0027955,O012102,P00138,2,6208.13,0.1,10308.12
OI0027956,O012102,P00506,1,14009.47,0.0,10116.46
OI0027957,O012103,P00121,1,1030.43,0.0,901.05
OI0027958,O012104,P00104,3,3218.96,0.11,8675.91
OI0027959,O012104,P00540,4,329.35,0.08,972.84
OI0027960,O012104,P00088,1,12196.92,0.02,7739.77
OI0027961,O012104,P00340,1,4406.31,0.02,3515.01
OI0027962,O012104,P00738,2,7437.38,0.11,12908.8
OI0027963,O012104,P00554,3,4384.68,0.1,8084.97
OI0027964,O012105,P00583,1,5735.36,0.0,3649.27
OI0027965,O012106,P00287,1,715.57,0.19,699.12
OI0027966,O012107,P00396,4,202.06,0.01,665.32
OI0027967,O012108,P00298,4,1337.66,0.06,3765.92
OI0027968,O012108,P00008,1,11826.79,0.03,8696.22
OI0027969,O012108,P00727,4,1449.56,0.07,5408.36
OI0027970,O012109,P00583,3,5735.36,0.0,10947.81
OI0027971,O012109,P00625,2,1343.59,0.11,2420.36
OI0027972,O012109,P00483,1,2231.23,0.0,1240.07
OI0027973,O012110,P00148,3,681.25,0.02,1189.8
OI0027974,O012110,P00151,1,1874.82,0.06,1705.92
OI0027975,O012111,P00286,2,11834.2,0.05,19584.28
OI0027976,O012111,P00041,1,994.5,0.04,738.4
OI0027977,O012111,P00371,1,53731.12,0.01,36101.91
OI0027978,O012112,P00615,1,1214.81,0.14,1023.26
OI0027979,O012113,P00461,1,2957.6,0.04,2355.09
OI0027980,O012114,P00363,2,4088.76,0.15,8181.56
OI0027981,O012114,P00084,2,7168.19,0.0,11499.96
OI0027982,O012115,P00247,3,1542.67,0.15,3372.03
OI0027983,O012115,P00615,1,1384.32,0.02,1023.26
OI0027984,O012115,P00392,1,2639.38,0.0,2050.4
OI0027985,O012115,P00304,2,10525.52,0.07,18427.86
OI0027986,O012116,P00029,1,8917.24,0.15,6997.29
OI0027987,O012117,P00318,3,5578.98,0.05,12764.04
OI0027988,O012117,P00554,1,4823.15,0.01,2694.99
OI0027989,O012118,P00209,3,4439.68,0.0,9230.13
OI0027990,O012118,P00145,2,3535.62,0.12,5226.74
OI0027991,O012119,P00365,1,9876.94,0.12,7109.84
OI0027992,O012119,P00371,1,54273.86,0.0,36101.91
OI0027993,O012120,P00538,1,1702.5,0.07,1387.76
OI0027994,O012121,P00066,3,3200.01,0.01,6086.46
OI0027995,O012121,P00452,2,1528.22,0.01,2484.74
OI0027996,O012121,P00133,1,5084.71,0.11,3930.43
OI0027997,O012122,P00302,2,4547.12,0.0,7816.2
OI0027998,O012122,P00128,2,1752.66,0.0,2846.92
OI0027999,O012123,P00355,2,6667.02,0.03,9619.62
OI0028000,O012123,P00689,2,8110.09,0.0,10795.96
OI0028001,O012123,P00398,2,1019.45,0.0,1521.74
OI0028002,O012123,P00629,4,7314.83,0.09,20009.76
OI0028003,O012124,P00441,1,108.06,0.0,77.11
OI0028004,O012125,P00187,1,1538.19,0.0,974.51
OI0028005,O012126,P00086,3,173.88,0.12,380.94
OI0028006,O012126,P00480,1,32782.27,0.0,21343.57
OI0028007,O012126,P00779,2,607.05,0.05,962.62
OI0028008,O012127,P00402,1,3159.84,0.0,2292.55
OI0028009,O012127,P00452,4,1342.98,0.13,4969.48
OI0028010,O012128,P00632,3,1527.38,0.0,2713.56
OI0028011,O012129,P00365,2,11223.79,0.0,14219.68
OI0028012,O012129,P00374,2,1143.45,0.0,1408.42
OI0028013,O012130,P00648,1,4912.63,0.0,3825.94
OI0028014,O012130,P00045,2,5879.79,0.0,8673.72
OI0028015,O012131,P00072,1,1870.28,0.16,1432.77
OI0028016,O012131,P00537,2,2265.46,0.0,2856.12
OI0028017,O012132,P00760,2,10987.45,0.04,18148.6
OI0028018,O012132,P00630,1,2044.41,0.08,1446.4
OI0028019,O012132,P00065,1,2556.97,0.08,1794.5
OI0028020,O012133,P00456,3,1306.35,0.01,3199.53
OI0028021,O012133,P00607,2,3565.46,0.05,4929.1
OI0028022,O012134,P00432,1,4584.11,0.13,3215.19
OI0028023,O012135,P00230,1,8173.47,0.06,6743.48
OI0028024,O012135,P00161,1,2249.76,0.01,1713.12
OI0028025,O012135,P00326,1,680.83,0.07,485.7
OI0028026,O012136,P00591,1,406.85,0.01,229.84
OI0028027,O012136,P00075,2,4263.95,0.1,7888.78
OI0028028,O012137,P00571,4,32876.45,0.0,103181.24
OI0028029,O012137,P00146,1,10025.6,0.03,7755.61
OI0028030,O012137,P00755,1,4235.35,0.11,3153.87
OI0028031,O012137,P00508,1,2901.21,0.04,2106.1
OI0028032,O012138,P00081,1,1322.11,0.0,926.74
OI0028033,O012138,P00705,2,347.94,0.07,553.8
OI0028034,O012139,P00059,1,1148.73,0.05,839.11
OI0028035,O012139,P00799,2,921.16,0.06,1189.86
OI0028036,O012140,P00283,4,2004.61,0.0,4682.52
OI0028037,O012140,P00354,1,53840.06,0.0,46794.38
OI0028038,O012141,P00694,2,3476.01,0.16,4792.88
OI0028039,O012141,P00653,1,5773.22,0.0,4612.33
OI0028040,O012141,P00515,2,3481.85,0.04,4486.12
OI0028041,O012142,P00328,1,18547.82,0.01,16440.33
OI0028042,O012142,P00191,2,4370.1,0.03,7615.14
OI0028043,O012143,P00483,1,2097.36,0.06,1240.07
OI0028044,O012143,P00025,1,563.76,0.0,446.83
OI0028045,O012143,P00340,3,4451.27,0.01,10545.03
OI0028046,O012144,P00045,1,5879.79,0.0,4336.86
OI0028047,O012144,P00396,2,204.1,0.0,332.66
OI0028048,O012144,P00440,2,2090.59,0.13,4223.62
OI0028049,O012144,P00308,1,2583.92,0.02,1515.6
OI0028050,O012144,P00001,1,318.16,0.01,179.45
OI0028051,O012144,P00016,1,2629.22,0.1,1833.85
OI0028052,O012144,P00539,3,1023.14,0.11,1952.94
OI0028053,O012145,P00041,2,911.63,0.12,1476.8
OI0028054,O012145,P00458,3,1566.76,0.09,3155.85
OI0028055,O012146,P00008,1,11582.94,0.05,8696.22
OI0028056,O012146,P00546,1,7032.28,0.06,4552.46
OI0028057,O012147,P00704,2,392.58,0.07,598.12
OI0028058,O012148,P00068,3,2339.36,0.06,6383.85
OI0028059,O012148,P00041,1,890.91,0.14,738.4
OI0028060,O012148,P00203,1,3114.51,0.03,2458.72
OI0028061,O012148,P00472,1,31553.16,0.03,24366.69
OI0028062,O012149,P00105,1,6176.84,0.0,4559.74
OI0028063,O012149,P00393,2,8835.29,0.12,11207.78
OI0028064,O012150,P00368,3,195.78,0.02,378.48
OI0028065,O012151,P00157,2,7950.05,0.08,13583.54
OI0028066,O012151,P00209,4,4439.68,0.0,12306.84
OI0028067,O012152,P00358,2,1161.98,0.0,1863.6
OI0028068,O012153,P00026,1,11508.61,0.02,10063.7
OI0028069,O012153,P00141,2,3898.01,0.1,6132.34
OI0028070,O012153,P00447,1,8413.08,0.0,5203.69
OI0028071,O012154,P00136,1,3052.98,0.0,1779.61
OI0028072,O012154,P00348,1,1201.49,0.07,892.47
OI0028073,O012154,P00620,1,4157.45,0.12,3897.99
OI0028074,O012154,P00298,1,1423.04,0.0,941.48
OI0028075,O012154,P00634,1,4673.03,0.14,4744.08
OI0028076,O012155,P00360,2,2827.63,0.0,3776.96
OI0028077,O012155,P00591,3,365.75,0.11,689.52
OI0028078,O012155,P00330,1,1101.67,0.02,814.42
OI0028079,O012156,P00684,2,4965.78,0.0,6417.06
OI0028080,O012156,P00057,4,31776.31,0.2,95174.72
OI0028081,O012156,P00748,2,1719.98,0.07,2449.76
OI0028082,O012157,P00742,1,9203.64,0.17,6925.86
OI0028083,O012157,P00442,2,3232.36,0.04,5326.8
OI0028084,O012158,P00382,1,42157.73,0.05,35622.14
OI0028085,O012158,P00246,1,1607.47,0.04,1176.44
OI0028086,O012159,P00446,2,1159.33,0.0,2029.72
OI0028087,O012159,P00596,3,2540.21,0.19,7417.26
OI0028088,O012160,P00529,2,34202.14,0.0,52014.92
OI0028089,O012161,P00284,1,1630.93,0.09,1012.47
OI0028090,O012162,P00377,1,484.81,0.0,328.05
OI0028091,O012163,P00359,1,677.94,0.13,495.62
OI0028092,O012164,P00418,1,34589.56,0.0,21508.26
OI0028093,O012164,P00500,2,1313.99,0.03,2139.16
OI0028094,O012164,P00594,1,23408.67,0.12,23254.03
OI0028095,O012165,P00391,1,1075.08,0.14,1098.4
OI0028096,O012166,P00735,1,1512.8,0.13,1202.03
OI0028097,O012166,P00510,3,3057.07,0.07,7395.15
OI0028098,O012166,P00307,1,1025.53,0.07,703.18
OI0028099,O012167,P00517,2,1470.31,0.22,2828.16
OI0028100,O012168,P00340,1,3911.72,0.13,3515.01
OI0028101,O012169,P00042,1,10698.11,0.0,8070.8
OI0028102,O012169,P00715,1,23356.64,0.0,14993.01
OI0028103,O012169,P00162,4,2420.75,0.0,6890.2
OI0028104,O012169,P00381,1,3872.37,0.0,2322.42
OI0028105,O012170,P00361,2,2070.7,0.09,3150.92
OI0028106,O012170,P00002,1,5013.95,0.14,5012.93
OI0028107,O012171,P00063,5,3534.53,0.1,13655.05
OI0028108,O012171,P00599,2,1228.61,0.01,1923.26
OI0028109,O012171,P00787,2,3760.16,0.02,5843.78
OI0028110,O012172,P00491,1,2204.48,0.09,1857.97
OI0028111,O012172,P00396,3,204.1,0.0,498.99
OI0028112,O012173,P00643,1,3996.9,0.07,2711.33
OI0028113,O012173,P00145,2,3937.4,0.02,5226.74
OI0028114,O012173,P00476,1,5762.82,0.03,4681.38
OI0028115,O012174,P00427,1,1794.82,0.07,1448.83
OI0028116,O012175,P00756,1,554.8,0.12,421.08
OI0028117,O012175,P00470,1,3806.53,0.02,2970.64
OI0028118,O012175,P00293,2,1473.5,0.1,2336.8
OI0028119,O012175,P00181,2,2793.28,0.01,3752.66
OI0028120,O012175,P00712,2,13151.8,0.0,15483.56
OI0028121,O012176,P00111,1,1858.85,0.0,1238.99
OI0028122,O012177,P00203,4,2953.96,0.08,9834.88
OI0028123,O012177,P00073,1,1376.06,0.15,965.17
OI0028124,O012177,P00009,2,3552.83,0.06,6019.82
OI0028125,O012177,P00520,1,3276.57,0.0,2216.16
OI0028126,O012177,P00201,1,4631.32,0.04,3902.88
OI0028127,O012177,P00576,3,5440.47,0.18,13479.84
OI0028128,O012178,P00497,1,366.9,0.12,240.06
OI0028129,O012179,P00177,1,1290.28,0.21,1266.78
OI0028130,O012180,P00275,1,1177.0,0.04,841.28
OI0028131,O012180,P00069,1,780.4,0.06,541.74
OI0028132,O012181,P00282,2,3826.46,0.06,5384.52
OI0028133,O012182,P00446,2,1054.99,0.09,2029.72
OI0028134,O012182,P00086,1,191.66,0.03,126.98
OI0028135,O012182,P00666,1,3521.75,0.0,2144.36
OI0028136,O012182,P00101,1,3932.3,0.08,2866.4
OI0028137,O012183,P00798,4,1642.41,0.0,4473.36
OI0028138,O012183,P00754,4,619.31,0.0,1412.0
OI0028139,O012184,P00234,2,877.32,0.14,1407.1
OI0028140,O012185,P00246,1,1573.98,0.06,1176.44
OI0028141,O012185,P00683,1,8985.74,0.2,9336.75
OI0028142,O012186,P00781,3,3898.02,0.16,9930.18
OI0028143,O012186,P00667,4,24540.65,0.02,72547.16
OI0028144,O012187,P00667,1,22787.75,0.09,18136.79
OI0028145,O012187,P00526,2,542.87,0.0,693.52
OI0028146,O012187,P00175,1,38468.08,0.0,28277.57
OI0028147,O012187,P00406,1,1497.34,0.06,1215.3
OI0028148,O012188,P00103,1,1666.64,0.24,1474.83
OI0028149,O012188,P00308,2,2399.35,0.09,3031.2
OI0028150,O012189,P00387,2,3743.35,0.03,5291.62
OI0028151,O012190,P00014,1,763.9,0.07,488.85
OI0028152,O012190,P00085,2,59780.16,0.0,76152.28
OI0028153,O012190,P00737,1,1164.6,0.05,1056.97
OI0028154,O012191,P00192,2,1737.02,0.07,2238.8
OI0028155,O012192,P00652,2,1857.3,0.09,2328.36
OI0028156,O012192,P00785,1,3287.25,0.14,3181.26
OI0028157,O012193,P00748,1,1849.44,0.0,1224.88
OI0028158,O012193,P00447,1,7403.51,0.12,5203.69
OI0028159,O012193,P00796,1,1351.95,0.09,948.4
OI0028160,O012194,P00741,1,9556.38,0.07,8458.78
OI0028161,O012195,P00015,1,9019.4,0.07,5583.05
OI0028162,O012196,P00011,2,5475.65,0.15,8147.72
OI0028163,O012196,P00280,1,10685.26,0.02,6534.92
OI0028164,O012197,P00084,1,7168.19,0.0,5749.98
OI0028165,O012197,P00169,1,4403.81,0.0,3563.05
OI0028166,O012197,P00363,1,4714.09,0.02,4090.78
OI0028167,O012198,P00560,1,1301.22,0.03,838.15
OI0028168,O012199,P00047,1,12756.05,0.0,7461.58
OI0028169,O012199,P00386,2,8454.81,0.0,13237.5
OI0028170,O012199,P00548,1,13379.9,0.07,8602.81
OI0028171,O012200,P00471,1,1304.26,0.0,1114.79
OI0028172,O012200,P00041,1,1015.22,0.02,738.4
OI0028173,O012200,P00769,3,10882.18,0.01,23803.95
OI0028174,O012200,P00497,1,400.25,0.04,240.06
OI0028175,O012201,P00186,2,4133.79,0.16,6623.34
OI0028176,O012201,P00135,1,5229.48,0.03,4319.62
OI0028177,O012201,P00733,1,2388.57,0.14,1627.81
OI0028178,O012201,P00210,1,317.11,0.05,226.98
OI0028179,O012202,P00280,1,10903.33,0.0,6534.92
OI0028180,O012202,P00047,1,11990.69,0.06,7461.58
OI0028181,O012203,P00557,1,3836.51,0.11,2780.0
OI0028182,O012203,P00631,4,9117.45,0.04,31570.08
OI0028183,O012203,P00500,1,1341.08,0.01,1069.58
OI0028184,O012204,P00481,1,805.44,0.11,727.78
OI0028185,O012205,P00612,2,463.87,0.0,685.0
OI0028186,O012205,P00258,1,1053.72,0.06,844.25
OI0028187,O012206,P00433,1,44650.25,0.02,33579.02
OI0028188,O012206,P00360,3,2827.63,0.0,5665.44
OI0028189,O012207,P00315,1,1586.8,0.07,1011.46
OI0028190,O012207,P00674,2,3633.1,0.0,4099.26
OI0028191,O012207,P00462,1,3187.92,0.0,2304.63
OI0028192,O012207,P00687,1,8911.46,0.17,6368.68
OI0028193,O012207,P00659,1,2990.07,0.0,2198.35
OI0028194,O012207,P00397,3,4084.44,0.06,9954.9
OI0028195,O012208,P00370,2,4513.83,0.0,6065.44
OI0028196,O012208,P00424,1,2711.32,0.0,2061.66
OI0028197,O012209,P00194,1,10099.72,0.0,6161.85
OI0028198,O012209,P00482,2,957.21,0.01,1374.6
OI0028199,O012209,P00010,1,2584.36,0.09,2302.18
OI0028200,O012209,P00052,3,860.15,0.0,2213.58
OI0028201,O012210,P00511,1,1762.7,0.03,1041.03
OI0028202,O012210,P00000,2,144.31,0.1,282.16
OI0028203,O012211,P00345,1,50214.3,0.0,42445.04
OI0028204,O012212,P00099,1,5245.48,0.04,3902.01
OI0028205,O012212,P00245,2,9374.4,0.15,15768.0
OI0028206,O012212,P00072,3,2226.52,0.0,4298.31
OI0028207,O012212,P00433,2,45561.48,0.0,67158.04
OI0028208,O012212,P00062,1,1562.81,0.08,985.0
OI0028209,O012213,P00075,1,4690.34,0.01,3944.39
OI0028210,O012213,P00328,1,17423.71,0.07,16440.33
OI0028211,O012214,P00511,1,1817.22,0.0,1041.03
OI0028212,O012215,P00157,1,8209.29,0.05,6791.77
OI0028213,O012215,P00394,1,6801.1,0.04,5520.67
OI0028214,O012216,P00668,1,1706.04,0.03,1389.75
OI0028215,O012216,P00289,1,1414.65,0.13,1316.23
OI0028216,O012217,P00395,2,13956.17,0.0,20793.78
OI0028217,O012217,P00702,2,633.67,0.14,1144.44
OI0028218,O012218,P00543,1,52628.97,0.0,33351.98
OI0028219,O012219,P00224,3,1858.46,0.07,3794.16
OI0028220,O012220,P00490,1,11627.63,0.01,9073.5
OI0028221,O012220,P00465,2,11551.41,0.02,17792.32
OI0028222,O012220,P00692,1,2835.47,0.09,2350.8
OI0028223,O012221,P00661,2,1242.6,0.0,1581.28
OI0028224,O012221,P00502,2,6214.84,0.0,8090.52
OI0028225,O012222,P00360,2,2573.14,0.09,3776.96
OI0028226,O012222,P00065,1,2445.79,0.12,1794.5
OI0028227,O012222,P00136,3,3052.98,0.0,5338.83
OI0028228,O012222,P00206,1,140.26,0.04,82.74
OI0028229,O012223,P00522,1,1339.88,0.0,781.68
OI0028230,O012223,P00533,1,4458.44,0.05,3623.1
OI0028231,O012223,P00725,3,10017.96,0.09,26050.92
OI0028232,O012224,P00172,1,977.64,0.01,567.71
OI0028233,O012224,P00044,1,50771.66,0.07,47015.95
OI0028234,O012224,P00646,1,14477.55,0.0,8540.59
OI0028235,O012224,P00374,2,1029.1,0.1,1408.42
OI0028236,O012225,P00245,2,11028.71,0.0,15768.0
OI0028237,O012225,P00544,1,836.56,0.12,635.91
OI0028238,O012225,P00053,1,1189.78,0.09,916.69
OI0028239,O012225,P00142,1,1691.7,0.02,1178.01
OI0028240,O012226,P00440,3,2090.59,0.13,6335.43
OI0028241,O012226,P00743,2,3398.28,0.07,5966.82
OI0028242,O012226,P00053,1,1242.08,0.05,916.69
OI0028243,O012226,P00074,1,663.02,0.03,484.88
OI0028244,O012227,P00604,1,488.73,0.04,402.78
OI0028245,O012228,P00101,2,4146.01,0.03,5732.8
OI0028246,O012228,P00354,2,53840.06,0.0,93588.76
