payment_id,order_id,payment_method,payment_status,amount,shipping_fee
PAYGLEQQO1V,O008851,UPI,Paid,76974.05,0
PAYMLLR5H18,O008852,Credit Card,Paid,18120.03,0
PAY9SVDZ7F1,O008853,Credit Card,Paid,4404.74,0
PAY984SOXMF,O008854,UPI,Paid,8412.18,0
PAY416H3KJV,O008855,Credit Card,Paid,19324.76,0
PAYCGG4NGZQ,O008856,Wallet,Paid,5342.11,0
PAYGOMA082F,O008857,Debit Card,Paid,11912.71,0
PAYHZZTS0I5,O008858,Net Banking,Paid,8578.95,0
PAYHHAE332L,O008859,UPI,Pending,47193.04,0
PAY9QKV73IC,O008860,UPI,Paid,151503.72,0
PAY761405RT,O008861,COD,Paid,15650.15,0
PAYKFC2E0Q8,O008862,Net Banking,Paid,19171.87,0
PAYDVQNT9W5,O008863,Credit Card,Paid,634.1,59
PAY7KM3FDTP,O008864,Credit Card,Paid,55562.58,0
PAYHXR9J2PX,O008865,Net Banking,Paid,26153.47,0
PAYL8J6WIOV,O008866,UPI,Paid,21072.83,0
PAYHX4ABP1S,O008867,Credit Card,Paid,7515.32,0
PAYPCEEDBIP,O008868,Credit Card,Paid,21132.73,0
PAY8JP1AWBZ,O008869,Credit Card,Paid,13069.01,0
PAY1PA505X7,O008870,Debit Card,Paid,9026.33,0
PAYA7RYZY26,O008871,UPI,Refunded,7706.54,0
PAYFOQ8SGBW,O008872,UPI,Paid,9557.11,0
PAYHFPRVNW0,O008873,Debit Card,Paid,5985.65,0
PAYXAN0JXPP,O008874,Debit Card,Paid,44867.29,0
PAYU86A7316,O008875,UPI,Paid,5710.41,0
PAY2LWJ3RX5,O008876,Credit Card,Refunded,3145.64,0
PAY6L3414WQ,O008877,COD,Paid,2791.28,0
PAYWUUJMDTW,O008878,UPI,Paid,10969.28,0
PAYBKYH5HVJ,O008879,UPI,Paid,11652.18,0
PAYKCH9R6HV,O008880,Net Banking,Paid,3326.53,0
PAYLCAAC86R,O008881,UPI,Paid,9710.55,0
PAYPN927PUU,O008882,UPI,Paid,13251.2,0
PAY4NMFY5VG,O008883,Credit Card,Paid,28675.18,0
PAYL19ECIDS,O008884,Net Banking,Paid,23100.29,0
PAYF3Q1GN3X,O008885,Net Banking,Paid,36939.6,0
PAYTIGYTHLQ,O008886,Credit Card,Paid,3749.54,0
PAY837YP207,O008887,Credit Card,Paid,18690.52,0
PAY9P3J2SL6,O008888,Credit Card,Refunded,36148.94,0
PAYSQPT4C8V,O008889,COD,Paid,1668.73,0
PAY0FH28IQQ,O008890,Credit Card,Paid,159765.53,0
PAYCLXWWX2G,O008891,Net Banking,Paid,14651.14,0
PAYI2HUPLQU,O008892,Debit Card,Paid,3923.1,0
PAY3NFAGFK3,O008893,Net Banking,Paid,6112.57,0
PAYIJYRYDZP,O008894,Credit Card,Paid,8852.36,0
PAYFIBRR7AQ,O008895,Debit Card,Paid,3018.18,0
PAYFPTA0ZU6,O008896,UPI,Paid,14042.84,0
PAY3CYMYY2K,O008897,Debit Card,Paid,27581.08,0
PAYIWTMG63O,O008898,Net Banking,Paid,62511.43,0
PAY76HU0FVJ,O008899,Credit Card,Paid,10057.42,0
PAY9LCN8GUA,O008900,Debit Card,Paid,7020.85,0
PAY9SRDXD88,O008901,UPI,Paid,2040.81,0
PAYYGHVZXBU,O008902,COD,Paid,9654.68,0
PAYMI3VRU4H,O008903,COD,Paid,102583.46,0
PAYJXVOW1U5,O008904,COD,Paid,2476.49,0
PAYJ0O0YUO8,O008905,UPI,Paid,19189.46,0
PAYP5XRF37M,O008906,UPI,Paid,7187.78,0
PAYO5A3BVYP,O008907,Credit Card,Paid,13286.56,0
PAY9SXPD4VF,O008908,Wallet,Paid,4513.83,0
PAYOPX878NH,O008909,COD,Paid,3992.55,0
PAYH6RFHH4J,O008910,Net Banking,Paid,4644.37,0
PAY5QRYS5I8,O008911,COD,Paid,19604.96,0
PAY4W88ZJPF,O008912,COD,Paid,5598.9,0
PAYLET1PFX6,O008913,Credit Card,Paid,34289.27,0
PAYZKSE0INH,O008914,Net Banking,Paid,34269.94,0
PAYWSMHLDKB,O008915,Credit Card,Paid,20387.61,0
PAYN68IJQHQ,O008916,UPI,Paid,50092.29,0
PAYH1D54M53,O008917,Credit Card,Paid,2523.42,0
PAY30ON6RWU,O008918,Credit Card,Paid,5510.94,0
PAYXQG8BBCI,O008919,Net Banking,Paid,12374.32,0
PAYXTL8QGAX,O008920,Credit Card,Paid,13845.83,0
PAYSHFNU20M,O008921,Net Banking,Paid,2038.6,0
PAYKOUYUB87,O008922,Wallet,Paid,204.82,39
PAYWXAAEA3M,O008923,Debit Card,Paid,12129.78,0
PAYI7LWBOBZ,O008924,COD,Paid,29635.31,0
PAYW2GI3OPR,O008925,UPI,Paid,4497.16,0
PAYWP5UCF7W,O008926,Wallet,Paid,34606.59,0
PAY39Y5P0FE,O008927,UPI,Paid,3070.0,0
PAY36B3BASU,O008928,UPI,Paid,10671.67,0
PAY67J1JD6W,O008929,UPI,Paid,3679.9,0
PAYZHLGTY1B,O008930,UPI,Paid,24754.18,0
PAYZZSFZ2ZR,O008931,Credit Card,Paid,43991.31,0
PAY9GHXZQUH,O008932,Debit Card,Paid,3633.63,0
PAYN8L64FME,O008933,UPI,Paid,6214.95,0
PAYR30TXGD1,O008934,UPI,Pending,15552.88,0
PAYX5J86RDO,O008935,COD,Paid,4157.98,0
PAYYQKLZQV5,O008936,UPI,Paid,17267.36,0
PAYLXCB0EJ8,O008937,Debit Card,Paid,32638.8,0
PAYH0NMJVMD,O008938,Net Banking,Paid,7647.24,0
PAYXO8TCZ97,O008939,UPI,Paid,1149.82,0
PAYRBGN0FBU,O008940,Credit Card,Paid,51595.08,0
PAYYE8QR746,O008941,UPI,Paid,49698.85,0
PAYTCLM147B,O008942,Debit Card,Paid,1543.66,0
PAYQKVNQQC6,O008943,UPI,Paid,5693.2,0
PAY7NQVDYAP,O008944,Credit Card,Paid,26781.47,0
PAYO87GYBLV,O008945,COD,Paid,11135.12,0
PAYYZUX5NZM,O008946,UPI,Paid,19761.79,0
PAYFSREZNGU,O008947,UPI,Refunded,3068.72,0
PAY4F4FO8YF,O008948,Debit Card,Paid,8527.1,0
PAYXV4ELCFC,O008949,Debit Card,Paid,15441.76,0
PAYNA96NFIW,O008950,Wallet,Paid,2763.21,0
PAYH9SYXM7A,O008951,COD,Paid,40010.23,0
PAYDHSPJM0K,O008952,UPI,Pending,2061.78,0
PAYSLNVKYT5,O008953,COD,Paid,71801.09,0
PAYIU1TMH7A,O008954,UPI,Paid,77058.16,0
PAYM9LSNDAX,O008955,Wallet,Paid,35905.6,0
PAYXS7TI99Q,O008956,UPI,Pending,54567.33,0
PAYMRGF3GWQ,O008957,UPI,Paid,10840.98,0
PAY9XERL4JP,O008958,UPI,Paid,100496.99,0
PAYZD8DIZUY,O008959,UPI,Paid,13400.44,0
PAYBOTHWB3M,O008960,Debit Card,Pending,67405.11,0
PAYXZEAK3LT,O008961,UPI,Paid,34357.11,0
PAY3DKJ5HIA,O008962,COD,Paid,22192.69,0
PAYV3LE1S6O,O008963,Debit Card,Paid,8540.66,0
PAYWMQHNLT3,O008964,COD,Paid,24559.71,0
PAY3ERNYQH5,O008965,Wallet,Paid,6874.65,0
PAYKAVIHEHA,O008966,Net Banking,Paid,47397.19,0
PAYR3550X7T,O008967,Credit Card,Paid,1766.97,0
PAYX3U178TM,O008968,Debit Card,Paid,13116.9,0
PAY6NVZAZU2,O008969,UPI,Refunded,7816.12,0
PAYZSXLAB1D,O008970,Net Banking,Paid,17084.33,0
PAYB07MKL61,O008971,Credit Card,Paid,33905.49,0
PAYTY100RPU,O008972,Credit Card,Paid,23976.37,0
PAYE4EAAOD1,O008973,UPI,Paid,81271.85,0
PAYVK6J1U5V,O008974,UPI,Paid,43417.26,0
PAYOCJGBRQE,O008975,UPI,Paid,2532.0,0
PAY0UIFU8VW,O008976,UPI,Paid,10327.42,0
PAY5C4Z6V3B,O008977,COD,Paid,8353.38,0
PAY9FPXM71I,O008978,Debit Card,Pending,10867.52,0
PAYX5130PD9,O008979,UPI,Paid,5750.84,0
PAYIJ8ZBSAV,O008980,Credit Card,Paid,4984.08,0
PAY2XYRK0Z6,O008981,UPI,Paid,41561.87,0
PAYY4TVEDO0,O008982,UPI,Paid,8969.12,0
PAYIS5LDE3X,O008983,Debit Card,Paid,32134.17,0
PAY3UC1X82J,O008984,Credit Card,Refunded,34864.88,0
PAYHDNK22E0,O008985,Credit Card,Paid,15563.0,0
PAYK4SEPS62,O008986,Credit Card,Paid,3327.21,0
PAYD631XKYH,O008987,Credit Card,Paid,5173.92,0
PAYQA5H994F,O008988,Credit Card,Paid,4733.4,0
PAY40LI8KAW,O008989,Net Banking,Paid,26164.84,0
PAYU19YJW59,O008990,UPI,Paid,8829.91,0
PAYZD8OI8VF,O008991,Credit Card,Paid,87629.09,0
PAYD4D3XZAA,O008992,UPI,Paid,10089.6,0
PAY12CTMHEB,O008993,Debit Card,Paid,12479.91,0
PAYU9EE9X07,O008994,Credit Card,Paid,19567.25,0
PAYAMT6UAN2,O008995,COD,Paid,14289.54,0
PAYKRNNBHLH,O008996,Debit Card,Paid,3268.69,0
PAYIQFKN1YQ,O008997,UPI,Paid,20422.68,0
PAY47SXMRU6,O008998,Credit Card,Paid,15190.1,0
PAYJGN4ZU0O,O008999,Debit Card,Paid,42510.37,0
PAY3E12BYUS,O009000,UPI,Paid,12910.66,0
PAY29AKQIVC,O009001,UPI,Paid,1445.67,0
PAYGUEGXXRW,O009002,UPI,Paid,11189.65,0
PAY1IX6ZYAX,O009003,UPI,Paid,29283.36,0
PAYI8C8UA8T,O009004,Credit Card,Refunded,14130.98,0
PAYXL6SN8KQ,O009005,UPI,Paid,837.64,59
PAYXIVYIYOM,O009006,Debit Card,Paid,65463.62,0
PAYPY4I0T97,O009007,UPI,Paid,27685.75,0
PAYHPOOCKGZ,O009008,UPI,Paid,3015.48,0
PAYF4BDZ7A8,O009009,Net Banking,Paid,17776.64,0
PAY7DF067MN,O009010,Wallet,Refunded,6936.37,0
PAYQSYW75DR,O009011,Debit Card,Paid,53916.59,0
PAYFC2VNNWS,O009012,UPI,Paid,11234.44,0
PAYQ711MECN,O009013,Debit Card,Refunded,37588.31,0
PAY5F86NVSF,O009014,Credit Card,Paid,104199.84,0
PAYT7T2BO65,O009015,Debit Card,Paid,44549.3,0
PAYHRWV4PSH,O009016,COD,Paid,12069.6,0
PAY45S4HNV9,O009017,Credit Card,Paid,4230.34,0
PAYLKWLZL5I,O009018,Debit Card,Paid,107269.53,0
PAY2GC6ICJK,O009019,Credit Card,Refunded,1309.15,0
PAYTTDK32Y3,O009020,Credit Card,Paid,32627.81,0
PAY5P49VZBG,O009021,Wallet,Paid,2346.05,0
PAYK8814PON,O009022,Credit Card,Paid,89640.5,0
PAY1SSWLA20,O009023,Debit Card,Paid,2427.48,0
PAYDUCGDBM0,O009024,COD,Paid,14936.34,0
PAYUTCQCL3I,O009025,Debit Card,Paid,22555.36,0
PAY66K5RQSH,O009026,Debit Card,Paid,125497.2,0
PAYZK9V1DSI,O009027,Credit Card,Refunded,22941.67,0
PAYPXDHFOTT,O009028,UPI,Paid,29505.01,0
PAY0BMLXJD6,O009029,Debit Card,Paid,5125.83,0
PAY1STH69BA,O009030,UPI,Paid,24351.06,0
PAY9MHRM5PV,O009031,Credit Card,Paid,3737.58,0
PAYCLDQC2H9,O009032,UPI,Paid,1933.89,0
PAYBGUGXJ0C,O009033,Credit Card,Paid,210799.39,0
PAYSCGLHDVN,O009034,UPI,Paid,48854.78,0
PAYC6KH4X9C,O009035,UPI,Paid,13762.01,0
PAYH5G94XYI,O009036,UPI,Paid,10928.08,0
PAYK3APDGAV,O009037,Debit Card,Paid,21113.28,0
PAYEL6X47HW,O009038,UPI,Paid,3904.61,0
PAYFTDO9KFG,O009039,Credit Card,Paid,2813.21,0
PAYCOE71IRK,O009040,Credit Card,Paid,5465.77,0
PAYM6IEBKDL,O009041,UPI,Paid,77037.45,0
PAYVU0CJXOH,O009042,Credit Card,Paid,4112.7,0
PAYNH6A144F,O009043,Credit Card,Paid,3854.99,0
PAYPZGL3AEE,O009044,UPI,Paid,5561.52,0
PAYS0M0N8ZU,O009045,UPI,Paid,2736.31,0
PAY07JBJJMW,O009046,UPI,Paid,28119.36,0
PAY50AIO22J,O009047,Credit Card,Paid,8900.29,0
PAY1V4OU9S3,O009048,Debit Card,Paid,205577.25,0
PAYRUQGFUWY,O009049,Wallet,Paid,212531.9,0
PAYQSGB324U,O009050,UPI,Paid,15476.89,0
PAYMJRT8O02,O009051,Debit Card,Paid,241.72,59
PAY087SSPW5,O009052,Net Banking,Paid,1496.32,0
PAYEVAJGY9F,O009053,Wallet,Paid,9484.06,0
PAY7S0QI9ES,O009054,UPI,Paid,2231.23,0
PAYNF3LPB30,O009055,Credit Card,Paid,167223.62,0
PAYS5H9JZC4,O009056,Credit Card,Paid,4588.24,0
PAYZKSYGY1V,O009057,UPI,Paid,13002.39,0
PAY3E2E14ER,O009058,Debit Card,Paid,1593.14,0
PAYDSN9Y52K,O009059,Net Banking,Paid,21809.52,0
PAYA1HCQHAD,O009060,UPI,Paid,26427.18,0
PAYV2WVX48T,O009061,Credit Card,Paid,57036.18,0
PAYB9QHUS9Q,O009062,Wallet,Paid,41268.29,0
PAYH4RN9LF5,O009063,COD,Paid,171060.1,0
PAYJWF1UBV9,O009064,UPI,Paid,15036.7,0
PAY3MOQ8HFZ,O009065,UPI,Paid,11182.23,0
PAYVGN2K6V0,O009066,UPI,Paid,5245.48,0
PAY1EBS0ZP5,O009067,COD,Paid,1024.3,39
PAY7HTKW7TJ,O009068,Credit Card,Paid,51258.62,0
PAYXFJB5OVY,O009069,Net Banking,Paid,11028.28,0
PAYL8CX2A4M,O009070,UPI,Paid,44296.29,0
PAYSE7FU7EZ,O009071,Credit Card,Refunded,32337.97,0
PAYU0UK6TL2,O009072,Credit Card,Paid,96221.46,0
PAYLO0Q18OO,O009073,Net Banking,Refunded,17110.74,0
PAYNCPMDGL2,O009074,Credit Card,Paid,12927.21,0
PAY4QQAW7GV,O009075,Debit Card,Paid,32500.7,0
PAYCUXQONWE,O009076,UPI,Paid,100032.74,0
PAYFZSHTN0B,O009077,Credit Card,Refunded,2571.0,0
PAYZDR2FJIN,O009078,Credit Card,Paid,13476.66,0
PAY0ZVV5BP1,O009079,UPI,Paid,3696.43,0
PAY0TWZYAT0,O009080,Credit Card,Paid,81404.5,0
PAYV7UQV50O,O009081,UPI,Paid,581.87,39
PAYQUX0BWBT,O009082,Wallet,Paid,24687.42,0
PAYUCTA6GSR,O009083,UPI,Paid,49574.3,0
PAYAU2HKRDV,O009084,Credit Card,Paid,184979.16,0
PAY6G6TXNLJ,O009085,Debit Card,Paid,143319.46,0
PAYNRAMT1BM,O009086,UPI,Paid,17693.46,0
PAY5BEHLR55,O009087,Credit Card,Paid,1357.89,0
PAYI8N0E4B7,O009088,Credit Card,Pending,1919.14,0
PAY7L577MBS,O009089,UPI,Paid,56434.31,0
PAYMEXRPO27,O009090,Net Banking,Paid,5743.78,0
PAYF9UIBQAC,O009091,UPI,Refunded,122403.15,0
PAY78HCKGOM,O009092,UPI,Paid,4690.21,0
PAY4GS3J7SU,O009093,Debit Card,Paid,31969.84,0
PAYJ6YS3SEL,O009094,Net Banking,Paid,2380.93,0
PAYJQLX1OGC,O009095,UPI,Paid,20239.76,0
PAY3K2LD4P2,O009096,Credit Card,Paid,46249.12,0
PAYG9QCM28Q,O009097,UPI,Paid,2062.62,0
PAYZUKOYWFB,O009098,Net Banking,Paid,7916.94,0
PAYSX259OH9,O009099,Net Banking,Paid,45730.05,0
PAYY8S3EXYD,O009100,Net Banking,Paid,266041.1,0
PAYW2FX7E4P,O009101,Wallet,Paid,59231.15,0
PAYIWP5JTLS,O009102,Debit Card,Paid,31733.37,0
PAY5NGXS0W0,O009103,Debit Card,Paid,10448.52,0
PAYPT536GPY,O009104,Credit Card,Paid,2189.0,0
PAYP1CJEE7D,O009105,COD,Paid,6287.57,0
PAYQXWK5WVL,O009106,UPI,Paid,89966.84,0
PAY1LCTFCG1,O009107,UPI,Paid,6809.78,0
PAYULYQ0EPB,O009108,UPI,Paid,9520.19,0
PAYNNDJELFQ,O009109,COD,Paid,6908.82,0
PAYJA1DDJW4,O009110,UPI,Paid,32964.8,0
PAY1M7QO6NM,O009111,UPI,Paid,33898.24,0
PAYVT3ZFWVN,O009112,Debit Card,Paid,2114.16,0
PAYB2SR47AM,O009113,Net Banking,Paid,12948.42,0
PAY8W86DTQ0,O009114,COD,Paid,46629.36,0
PAYMUEO0F0G,O009115,UPI,Paid,44667.07,0
PAY0XKMANBK,O009116,COD,Paid,21734.09,0
PAY3ZMBL5A9,O009117,Net Banking,Paid,25096.47,0
PAYWHTKQWKC,O009118,Wallet,Paid,9266.15,0
PAY1GGN7F24,O009119,Credit Card,Paid,31040.21,0
PAY30PUYQLB,O009120,Debit Card,Paid,10829.06,0
PAY0TCQ0ZVC,O009121,UPI,Paid,23324.39,0
PAYTQTN2GAN,O009122,Credit Card,Paid,14995.01,0
PAYVNAWLECX,O009123,COD,Paid,29833.61,0
PAYFYFK6W27,O009124,UPI,Paid,12421.94,0
PAYLDNEJOXA,O009125,COD,Paid,32041.87,0
PAY8B324Q1P,O009126,Debit Card,Paid,5861.72,0
PAYNKF4MP62,O009127,UPI,Paid,51572.05,0
PAYZFOPSZVR,O009128,Debit Card,Pending,11748.92,0
PAYWU5NHTV0,O009129,Credit Card,Paid,9094.27,0
PAYZTO7LFJQ,O009130,UPI,Paid,59204.73,0
PAYL42V5X36,O009131,UPI,Paid,6297.05,0
PAYAAMD3BHM,O009132,Credit Card,Paid,4963.63,0
PAYMWZ0W7N5,O009133,UPI,Paid,19458.19,0
PAYYKOQ3ZCG,O009134,Credit Card,Pending,8286.31,0
PAYYCZ92LB1,O009135,Debit Card,Paid,2334.05,0
PAY2YAC10SI,O009136,Credit Card,Paid,5714.63,0
PAYSIT84G5V,O009137,Credit Card,Paid,862.34,0
PAYS4F603F0,O009138,Credit Card,Paid,7717.9,0
PAYSN42ZPBY,O009139,UPI,Paid,86527.33,0
PAYTXINV6C2,O009140,Wallet,Paid,11312.58,0
PAY4I72S31T,O009141,UPI,Paid,35408.0,0
PAYH1P8NI1V,O009142,UPI,Paid,1664.5,0
PAYW6XXXREA,O009143,UPI,Paid,3171.06,0
PAYX70M93XP,O009144,COD,Paid,7331.53,0
PAYN8ZKUVGY,O009145,Credit Card,Paid,50860.64,0
PAY6WIZX5H4,O009146,UPI,Pending,13317.76,0
PAYUO3ZUN9G,O009147,Debit Card,Paid,4594.68,0
PAYH6R5BGUV,O009148,UPI,Paid,21622.6,0
PAY6MZN4FAQ,O009149,UPI,Paid,34126.36,0
PAYTH611PW2,O009150,UPI,Paid,29540.13,0
PAYSG92AJBJ,O009151,COD,Paid,9853.96,0
PAY19UB32OQ,O009152,COD,Paid,35731.58,0
PAYSMTJ8G4Z,O009153,Credit Card,Paid,5584.8,0
PAYLO0ALEB1,O009154,UPI,Paid,146476.51,0
PAYNVVV0RS9,O009155,Credit Card,Paid,8794.74,0
PAY7DGOBI9K,O009156,Credit Card,Paid,39634.7,0
PAYRTOULRVM,O009157,UPI,Paid,4970.27,0
PAYLO23B9HK,O009158,Debit Card,Paid,10211.53,0
PAYIMB2YDR9,O009159,Debit Card,Refunded,4007.74,0
PAYUOE8CD9P,O009160,UPI,Paid,3266.52,0
PAYYD8Q3E9K,O009161,UPI,Paid,5601.69,0
PAYD5CYOL1G,O009162,Debit Card,Paid,4057.4,0
PAYGE50P72G,O009163,Wallet,Paid,117945.3,0
PAY05520EAK,O009164,Credit Card,Pending,24287.02,0
PAYTXWXKHNR,O009165,COD,Paid,5256.45,0
PAY502ZZQZB,O009166,UPI,Paid,36292.8,0
PAYQTEVOG0X,O009167,Credit Card,Paid,64359.43,0
PAYN7JQ3R2O,O009168,UPI,Paid,29023.15,0
PAY7406G0XV,O009169,Credit Card,Paid,11275.42,0
PAYM1LVDBQK,O009170,UPI,Paid,6886.92,0
PAYVHL0AHGP,O009171,COD,Paid,5288.14,0
PAYF8J318X3,O009172,Net Banking,Paid,1028.16,49
PAY16GPDQWA,O009173,UPI,Paid,28563.03,0
PAY5FT0SN5I,O009174,UPI,Paid,15439.8,0
PAYXRBPOYHP,O009175,Debit Card,Paid,10676.97,0
PAYRTP8ADVY,O009176,COD,Paid,24654.75,0
PAYO348USBN,O009177,Credit Card,Paid,4475.94,0
PAYAJPNUM5Z,O009178,Net Banking,Paid,40207.7,0
PAY1JV2O0M3,O009179,Wallet,Paid,28043.89,0
PAYUS72H419,O009180,UPI,Paid,2634.49,0
PAYDKVLUNPR,O009181,Credit Card,Paid,5938.49,0
PAY85SEA6LB,O009182,UPI,Paid,57570.93,0
PAYZ66HV8W4,O009183,Net Banking,Paid,25993.83,0
PAYX9JPEPAM,O009184,UPI,Paid,34408.83,0
PAYIXI07ZIS,O009185,Credit Card,Pending,18274.65,0
PAYYHPKDY4W,O009186,UPI,Paid,64810.41,0
PAYTHLGP247,O009187,Net Banking,Pending,34651.97,0
PAYR2QH3AH5,O009188,Credit Card,Paid,118825.69,0
PAYW75QFGS2,O009189,Credit Card,Paid,18450.96,0
PAYUPIVPOQ5,O009190,UPI,Paid,557.43,0
PAYG61BT78Y,O009191,COD,Paid,5249.17,0
PAY5QQUSQNF,O009192,Credit Card,Paid,19674.79,0
PAYIZ0MQGWH,O009193,Debit Card,Paid,29272.42,0
PAYS7EI7BHL,O009194,Credit Card,Paid,49132.38,0
PAYT15A5H9D,O009195,Wallet,Paid,77051.96,0
PAYM66B1W8U,O009196,Credit Card,Paid,27129.2,0
PAY3T0MRC82,O009197,Credit Card,Paid,10629.33,0
PAYGM2FG1NQ,O009198,Debit Card,Paid,5716.27,0
PAY7QCRJM8J,O009199,Credit Card,Paid,42605.59,0
PAYA9L9JOZE,O009200,Net Banking,Paid,20639.23,0
PAY1OVVKCQ7,O009201,Debit Card,Paid,3194.45,0
PAYEXA4JY36,O009202,UPI,Refunded,166113.96,0
PAY9OTXB70B,O009203,UPI,Paid,1034.63,0
PAYO1XONVQS,O009204,Credit Card,Paid,73644.94,0
PAYVFORCX5P,O009205,UPI,Paid,19648.13,0
PAYV3YOUUKP,O009206,UPI,Paid,30463.78,0
PAYG1OX3CKI,O009207,UPI,Paid,29110.64,0
PAYX3QKKAE0,O009208,UPI,Paid,279.33,39
PAY9GUQJ4BQ,O009209,UPI,Paid,3216.18,0
PAY2YL7FFDD,O009210,Net Banking,Paid,26602.56,0
PAYIF6L9VKL,O009211,UPI,Paid,7864.48,0
PAY6A8YG8DT,O009212,Wallet,Pending,3759.4,0
PAYNPRYEVKN,O009213,Credit Card,Paid,11478.95,0
PAY1744TXKX,O009214,Net Banking,Paid,3177.41,0
PAYEBSP54IV,O009215,Credit Card,Paid,197987.81,0
PAY3DJUQ925,O009216,Wallet,Paid,21171.1,0
PAY4Z8AEV87,O009217,Net Banking,Paid,140341.42,0
PAYU5GF7OP1,O009218,UPI,Paid,33841.41,0
PAYDULPLXUV,O009219,UPI,Paid,5966.6,0
PAYS5AFKAMR,O009220,Credit Card,Paid,1859.28,0
PAYBR3W37I8,O009221,COD,Paid,2413.64,0
PAYAILWILNZ,O009222,Net Banking,Paid,74673.77,0
PAYG9BT9XYL,O009223,UPI,Paid,29612.19,0
PAYCN5YH87Z,O009224,Debit Card,Paid,30990.78,0
PAY24XWEXJJ,O009225,Debit Card,Paid,8852.52,0
PAY0Y5ML2W8,O009226,Net Banking,Paid,16752.3,0
PAYEWHDHJJV,O009227,UPI,Paid,14367.01,0
PAY5B80O2UI,O009228,Wallet,Paid,1831.7,0
PAYKJOG809T,O009229,Debit Card,Paid,66847.97,0
PAYU2DV6LXE,O009230,COD,Paid,5120.08,0
PAYNLP3J1MT,O009231,Credit Card,Paid,5361.41,0
PAYHI70PGF2,O009232,Credit Card,Paid,37758.08,0
PAY283XYYE7,O009233,Debit Card,Paid,2717.61,0
PAYNR4PS573,O009234,Net Banking,Paid,8509.79,0
PAY03RV0VQQ,O009235,Credit Card,Paid,9521.63,0
PAYEGY8D838,O009236,Debit Card,Paid,44625.09,0
PAY0L1S0UZG,O009237,UPI,Paid,106514.03,0
PAYJHY9R3VV,O009238,Net Banking,Paid,9037.3,0
PAY5E3OLVQD,O009239,UPI,Paid,24985.59,0
PAYBHCVKJNB,O009240,COD,Paid,27829.85,0
PAY41E6LEOB,O009241,Net Banking,Paid,59260.64,0
PAY6VEY2HWU,O009242,UPI,Paid,410.47,39
PAY26KIFNZ3,O009243,Wallet,Paid,48327.04,0
PAYB2IDS3DY,O009244,Debit Card,Paid,128.57,0
PAYA1QWXTSG,O009245,UPI,Paid,53548.88,0
PAYP709R281,O009246,Net Banking,Paid,9764.58,0
PAYEJRZOYWT,O009247,Wallet,Paid,2363.36,0
PAY8L7LSN55,O009248,UPI,Paid,7090.21,0
PAYSAXF94XL,O009249,Credit Card,Paid,104078.34,0
PAYVPZKBB77,O009250,UPI,Paid,13808.84,0
PAYNEI598DH,O009251,UPI,Paid,9450.89,0
PAYTEZUH4YB,O009252,UPI,Paid,72550.2,0
PAYMY1UASDK,O009253,Net Banking,Pending,66818.04,0
PAYEL9ZWL47,O009254,Debit Card,Paid,144.05,39
PAY3WLR57YU,O009255,Net Banking,Paid,2969.18,0
PAYAL0USOAO,O009256,Net Banking,Pending,5223.06,0
PAYDI90WMVB,O009257,Net Banking,Paid,3559.43,0
PAYMJQGWCBW,O009258,Debit Card,Paid,6705.31,0
PAYIV6L9N1F,O009259,Debit Card,Refunded,35993.09,0
PAYALHC0CDO,O009260,Wallet,Paid,9441.78,0
PAY5GTPY7KQ,O009261,UPI,Paid,32135.01,0
PAYVYNNWOQV,O009262,UPI,Paid,10257.38,0
PAYZ9IZRI7J,O009263,Debit Card,Paid,15685.85,0
PAYBCWWMM03,O009264,UPI,Paid,39893.96,0
PAY2KKK5HGS,O009265,Wallet,Paid,1556.6,0
PAYQ0INZ2VF,O009266,UPI,Paid,43512.22,0
PAY0SNYQ5G1,O009267,UPI,Paid,15312.63,0
PAYDCI5K8GK,O009268,COD,Paid,23424.75,0
PAYTHB54LAB,O009269,UPI,Paid,26592.43,0
PAYW52G2CCO,O009270,UPI,Paid,137428.44,0
PAYOQ5F43OT,O009271,Credit Card,Paid,15562.14,0
PAYGTSFJTTU,O009272,Credit Card,Paid,30781.75,0
PAY5GKKOOS7,O009273,UPI,Refunded,20264.97,0
PAYUGAO7QZN,O009274,UPI,Paid,13725.9,0
PAYFYJFRB65,O009275,Credit Card,Paid,4415.15,0
PAYSS9SIPGN,O009276,Wallet,Paid,44774.77,0
PAYN04Q6PX2,O009277,Debit Card,Paid,4648.8,0
PAYZS5Y2107,O009278,UPI,Paid,9740.82,0
PAY78KKYRDN,O009279,UPI,Refunded,4189.84,0
PAYKRLCVOUD,O009280,Wallet,Paid,143936.04,0
PAYDYFATBEA,O009281,COD,Pending,20732.66,0
PAYXYKXGTIF,O009282,Net Banking,Paid,77535.85,0
PAYKI9HSYBO,O009283,UPI,Paid,56213.95,0
PAYYL1WQV7Q,O009284,UPI,Paid,1867.76,0
PAYPUSEPT1O,O009285,UPI,Paid,72745.56,0
PAYL2YVX3YL,O009286,UPI,Paid,84162.04,0
PAYUYR6XTKF,O009287,Debit Card,Paid,11130.49,0
PAYYL9LS8TU,O009288,Wallet,Paid,7256.26,0
PAYSM22R1T6,O009289,Credit Card,Paid,32552.88,0
PAY5CWSIT6Y,O009290,UPI,Paid,47856.97,0
PAYK92TDPOG,O009291,COD,Paid,2266.86,0
