customer_id,region,state,city,gender,age_bracket,signup_source,first_order_date
C03884,Central,Rajasthan,New Delhi,Other,18-24,Social,2024-06-12
C03885,North,Karnataka,Vadodara,Female,35-44,Social,2024-05-14
C03886,North,Kerala,Gurugram,Male,25-34,Organic,2024-11-03
C03887,North,Karnataka,Mysuru,Female,25-34,Organic,2024-08-21
C03888,East,Gujarat,Chandigarh,Female,25-34,Referral,2024-05-16
C03889,Central,Punjab,Surat,Other,55-64,Paid Search,2024-10-31
C03890,South,Bihar,Chennai,Male,25-34,Organic,2024-04-13
C03891,West,Kerala,Vadodara,Male,45-54,Organic,2024-12-16
C03892,East,Uttar Pradesh,Kolkata,Female,55-64,Paid Search,2024-02-22
C03893,Central,Bihar,Hyderabad,Other,25-34,Email,2024-06-20
C03894,West,Madhya Pradesh,Ahmedabad,Male,18-24,Paid Search,2024-03-29
C03895,West,Uttar Pradesh,Hyderabad,Female,35-44,Organic,2024-04-08
C03896,Central,Madhya Pradesh,Mumbai,Female,25-34,Social,2024-09-29
C03897,East,Punjab,Indore,Female,35-44,Organic,2024-02-04
C03898,Central,Gujarat,Ahmedabad,Male,55-64,Organic,2024-02-14
C03899,West,Odisha,New Delhi,Male,25-34,Organic,2024-04-19
C03900,Central,Madhya Pradesh,Hyderabad,Other,18-24,Organic,2024-06-19
C03901,West,Rajasthan,Coimbatore,Prefer not to say,65+,Organic,2024-03-19
C03902,North,Maharashtra,Coimbatore,Other,18-24,Organic,2024-05-12
C03903,South,Delhi,Gurugram,Male,35-44,Referral,2024-07-26
C03904,South,Bihar,Pune,Prefer not to say,25-34,Organic,2025-04-19
C03905,North,Karnataka,Gurugram,Prefer not to say,25-34,Organic,2024-06-04
C03906,North,Punjab,Surat,Female,18-24,Paid Search,2024-02-13
C03907,Central,Kerala,Kochi,Prefer not to say,25-34,Paid Search,2024-01-08
C03908,South,Punjab,Coimbatore,Other,25-34,Email,2024-06-19
C03909,West,Gujarat,Hyderabad,Male,55-64,Paid Search,2025-01-19
C03910,West,Telangana,Patna,Prefer not to say,25-34,Paid Search,
C03911,West,West Bengal,Chennai,Female,25-34,Social,2025-02-20
C03912,East,Rajasthan,New Delhi,Prefer not to say,25-34,Referral,2024-09-14
C03913,East,Madhya Pradesh,Chandigarh,Prefer not to say,55-64,Organic,2024-12-18
C03914,North,Punjab,Indore,Female,35-44,Organic,2024-04-07
C03915,East,Delhi,Chennai,Male,25-34,Paid Search,
C03916,North,Kerala,Kochi,Female,25-34,Referral,2024-01-20
C03917,West,Karnataka,Indore,Male,18-24,Paid Search,2024-07-11
C03918,North,Gujarat,Coimbatore,Prefer not to say,35-44,Social,
C03919,Central,Haryana,Mysuru,Male,25-34,Referral,2025-07-02
C03920,North,Uttar Pradesh,Gurugram,Male,35-44,Paid Search,2024-01-27
C03921,South,Maharashtra,Bhubaneswar,Male,18-24,Paid Search,2024-04-02
C03922,North,Haryana,Kochi,Male,45-54,Social,
C03923,Central,Rajasthan,Kolkata,Female,45-54,Paid Search,2024-07-01
C03924,South,Karnataka,Chandigarh,Female,18-24,Organic,2024-11-19
C03925,North,Odisha,Indore,Male,25-34,Social,2025-04-11
C03926,South,Kerala,Kochi,Prefer not to say,45-54,Organic,2024-08-21
C03927,East,Bihar,Jaipur,Prefer not to say,25-34,Paid Search,2024-05-30
C03928,South,Karnataka,Hyderabad,Male,25-34,Organic,2024-03-10
C03929,West,Madhya Pradesh,Lucknow,Other,18-24,Organic,2024-03-08
C03930,West,Delhi,Lucknow,Female,18-24,Organic,2024-07-25
C03931,West,West Bengal,Patna,Other,18-24,Social,2024-03-06
C03932,West,Bihar,Kolkata,Other,25-34,Offline,2025-03-02
C03933,West,Madhya Pradesh,Bengaluru,Female,25-34,Organic,2024-05-15
C03934,South,Haryana,Bhubaneswar,Male,25-34,Organic,2024-04-03
C03935,North,Maharashtra,New Delhi,Male,45-54,Organic,2024-02-03
C03936,North,Odisha,Pune,Male,55-64,Email,2025-07-19
C03937,South,Uttar Pradesh,Kochi,Other,35-44,Paid Search,2024-06-25
C03938,East,Kerala,Chandigarh,Other,35-44,Paid Search,2024-03-09
C03939,East,Telangana,Surat,Female,35-44,Organic,2024-07-07
C03940,West,Punjab,New Delhi,Male,18-24,Paid Search,2024-02-08
C03941,West,Maharashtra,Coimbatore,Male,35-44,Referral,2024-03-05
C03942,North,Tamil Nadu,Mysuru,Prefer not to say,18-24,Referral,
C03943,North,Rajasthan,New Delhi,Male,25-34,Paid Search,2024-11-18
C03944,South,Karnataka,Chandigarh,Female,25-34,Paid Search,2024-04-10
C03945,South,Punjab,Chennai,Prefer not to say,18-24,Paid Search,
C03946,West,Madhya Pradesh,Gurugram,Male,45-54,Paid Search,2024-03-05
C03947,North,Rajasthan,Vadodara,Male,25-34,Referral,2024-02-12
C03948,East,Punjab,Kolkata,Female,35-44,Paid Search,2024-02-25
C03949,South,Madhya Pradesh,Bengaluru,Other,25-34,Referral,2024-05-18
C03950,South,Bihar,Lucknow,Other,35-44,Organic,2025-08-09
C03951,North,Rajasthan,Kolkata,Prefer not to say,25-34,Referral,2024-08-12
C03952,East,West Bengal,Hyderabad,Female,18-24,Offline,2024-07-26
C03953,South,Delhi,Ahmedabad,Other,18-24,Referral,2024-01-24
C03954,North,Kerala,Bhubaneswar,Prefer not to say,25-34,Paid Search,2024-02-12
C03955,Central,Maharashtra,Jaipur,Other,55-64,Paid Search,2024-04-04
C03956,South,Uttar Pradesh,Ahmedabad,Other,35-44,Organic,
C03957,North,Karnataka,New Delhi,Prefer not to say,18-24,Organic,2024-08-15
C03958,North,Uttar Pradesh,Coimbatore,Male,35-44,Organic,2024-10-06
C03959,East,Haryana,Kochi,Female,18-24,Paid Search,2024-01-23
C03960,South,Tamil Nadu,New Delhi,Female,35-44,Social,2024-03-14
C03961,Central,West Bengal,Bengaluru,Female,18-24,Organic,2024-12-27
C03962,Central,Bihar,Chandigarh,Female,55-64,Organic,2025-01-05
C03963,North,Bihar,Jaipur,Female,45-54,Referral,2025-05-02
C03964,Central,Karnataka,Pune,Prefer not to say,45-54,Organic,2024-03-25
C03965,West,Telangana,Vadodara,Prefer not to say,45-54,Social,2024-10-28
C03966,West,Odisha,Jaipur,Other,35-44,Organic,2024-01-21
C03967,West,Gujarat,Bhubaneswar,Male,25-34,Organic,2024-06-10
C03968,East,Rajasthan,Coimbatore,Male,35-44,Paid Search,2024-06-01
C03969,South,Tamil Nadu,Indore,Prefer not to say,25-34,Paid Search,2024-04-02
C03970,East,Telangana,Ahmedabad,Female,25-34,Social,2024-06-28
C03971,South,West Bengal,Indore,Female,55-64,Organic,2024-01-06
C03972,Central,Rajasthan,Patna,Male,25-34,Organic,2024-02-21
C03973,East,West Bengal,Hyderabad,Male,35-44,Social,2024-02-23
C03974,West,West Bengal,Patna,Prefer not to say,55-64,Organic,2024-01-11
C03975,West,Haryana,Bhubaneswar,Prefer not to say,55-64,Organic,2024-09-12
C03976,East,Rajasthan,Gurugram,Other,35-44,Organic,2024-06-13
C03977,South,Kerala,Chandigarh,Male,55-64,Paid Search,2025-03-02
C03978,South,Delhi,Kolkata,Male,35-44,Referral,2024-02-29
C03979,East,Bihar,Vadodara,Prefer not to say,18-24,Organic,2024-02-21
C03980,East,Uttar Pradesh,Patna,Other,45-54,Organic,2024-07-14
C03981,South,Delhi,Chandigarh,Prefer not to say,18-24,Paid Search,2024-10-06
C03982,West,Maharashtra,Coimbatore,Other,35-44,Organic,
C03983,West,Odisha,Vadodara,Female,25-34,Organic,2024-03-04
C03984,East,Delhi,Kolkata,Male,25-34,Email,2024-06-12
C03985,Central,Kerala,Chandigarh,Prefer not to say,65+,Social,2024-03-02
C03986,North,Tamil Nadu,Bhubaneswar,Male,18-24,Email,2025-06-09
C03987,South,West Bengal,Surat,Other,35-44,Organic,
C03988,South,Haryana,Surat,Prefer not to say,55-64,Social,2024-01-30
C03989,South,Madhya Pradesh,Kolkata,Prefer not to say,35-44,Social,2024-02-01
C03990,South,Gujarat,Bhubaneswar,Male,25-34,Organic,2024-04-28
C03991,East,Punjab,Pune,Female,35-44,Organic,2025-07-07
C03992,North,Kerala,New Delhi,Female,25-34,Referral,2024-01-24
C03993,North,Karnataka,Bengaluru,Other,45-54,Paid Search,2024-08-21
C03994,East,Bihar,Chennai,Other,45-54,Referral,2024-06-08
C03995,South,Delhi,Hyderabad,Other,35-44,Organic,2024-04-26
C03996,East,Bihar,Chennai,Other,25-34,Organic,2025-05-03
C03997,West,Madhya Pradesh,Bhubaneswar,Other,18-24,Organic,
C03998,East,Haryana,Ahmedabad,Other,25-34,Paid Search,
C03999,South,Maharashtra,Coimbatore,Male,55-64,Organic,2024-03-17
C04000,North,Tamil Nadu,Patna,Prefer not to say,35-44,Social,
C04001,Central,Tamil Nadu,Coimbatore,Prefer not to say,18-24,Email,2024-01-22
C04002,South,Haryana,Lucknow,Female,35-44,Organic,2025-03-10
C04003,West,Kerala,Hyderabad,Female,45-54,Organic,2024-11-20
C04004,South,Punjab,Mumbai,Prefer not to say,35-44,Organic,2024-03-13
C04005,West,Rajasthan,Chandigarh,Male,45-54,Paid Search,2024-03-17
C04006,Central,Punjab,Bengaluru,Other,35-44,Organic,2024-01-25
C04007,Central,Odisha,Bhubaneswar,Male,35-44,Referral,2024-01-21
C04008,West,Rajasthan,Bengaluru,Other,25-34,Social,2024-02-26
C04009,North,Odisha,Kochi,Other,25-34,Email,2025-02-08
C04010,South,Maharashtra,Ahmedabad,Other,25-34,Referral,2024-02-14
C04011,South,Kerala,Chandigarh,Female,45-54,Paid Search,2024-01-01
C04012,East,Odisha,Kolkata,Other,25-34,Paid Search,2024-02-21
C04013,East,Haryana,Chennai,Prefer not to say,45-54,Organic,2024-06-21
C04014,Central,Karnataka,Vadodara,Prefer not to say,35-44,Referral,2025-02-28
C04015,East,Tamil Nadu,Gurugram,Male,25-34,Social,2024-10-25
C04016,Central,Uttar Pradesh,Lucknow,Female,25-34,Organic,2024-06-10
C04017,South,Rajasthan,Kochi,Female,45-54,Organic,2024-04-02
C04018,East,Kerala,Jaipur,Other,25-34,Referral,2024-02-17
C04019,East,Rajasthan,Patna,Female,25-34,Offline,2024-06-12
C04020,North,Telangana,Bhubaneswar,Other,65+,Organic,2025-02-24
C04021,South,Uttar Pradesh,Mumbai,Female,18-24,Social,2024-02-07
C04022,North,Haryana,Surat,Other,25-34,Organic,2025-02-20
C04023,West,West Bengal,Kolkata,Prefer not to say,35-44,Organic,2024-12-04
C04024,East,West Bengal,Mumbai,Prefer not to say,45-54,Organic,2024-03-19
C04025,Central,Gujarat,Gurugram,Prefer not to say,18-24,Organic,2024-10-04
C04026,South,West Bengal,Kochi,Other,55-64,Social,2024-07-04
C04027,Central,Haryana,Lucknow,Male,45-54,Paid Search,2024-06-02
C04028,East,Rajasthan,Indore,Female,25-34,Organic,2025-02-05
C04029,North,Odisha,Bhubaneswar,Other,25-34,Paid Search,2024-04-26
C04030,North,Bihar,Mysuru,Female,35-44,Organic,2024-01-27
C04031,North,Punjab,Hyderabad,Male,55-64,Organic,2024-04-07
C04032,East,Maharashtra,Ahmedabad,Female,55-64,Organic,2024-03-23
C04033,South,Tamil Nadu,Surat,Female,25-34,Organic,2024-01-25
C04034,North,Bihar,Chennai,Female,25-34,Paid Search,2024-01-14
C04035,Central,Haryana,Kochi,Female,25-34,Paid Search,2024-01-29
C04036,West,Tamil Nadu,Surat,Other,35-44,Social,
C04037,Central,Punjab,New Delhi,Female,45-54,Organic,2024-01-13
C04038,South,Karnataka,Hyderabad,Female,35-44,Paid Search,2024-07-27
C04039,North,Tamil Nadu,Chennai,Female,25-34,Paid Search,2024-03-29
C04040,South,West Bengal,Jaipur,Female,25-34,Organic,2024-03-04
C04041,West,Haryana,Chennai,Other,25-34,Organic,2025-01-05
C04042,South,Kerala,Mysuru,Prefer not to say,35-44,Social,2024-02-09
C04043,West,Bihar,Kolkata,Male,55-64,Social,2025-02-04
C04044,Central,Rajasthan,Indore,Female,18-24,Referral,2024-01-24
C04045,Central,Rajasthan,Ahmedabad,Female,45-54,Paid Search,2024-03-04
C04046,South,Maharashtra,Ahmedabad,Other,35-44,Offline,2024-11-10
C04047,Central,Tamil Nadu,Coimbatore,Male,35-44,Email,2024-10-06
C04048,North,Haryana,New Delhi,Male,18-24,Organic,2024-07-06
C04049,South,Tamil Nadu,Kochi,Male,25-34,Paid Search,2025-07-01
C04050,East,West Bengal,Surat,Prefer not to say,45-54,Offline,2025-03-15
C04051,South,Uttar Pradesh,Indore,Prefer not to say,25-34,Organic,2024-04-12
C04052,South,Telangana,Gurugram,Female,45-54,Social,2024-07-09
C04053,East,Kerala,Lucknow,Male,25-34,Paid Search,
C04054,North,Maharashtra,Mumbai,Prefer not to say,45-54,Referral,2024-09-14
C04055,Central,Gujarat,Mumbai,Prefer not to say,25-34,Organic,2024-01-02
C04056,North,Maharashtra,Bhubaneswar,Female,65+,Social,2024-01-20
C04057,East,Gujarat,Surat,Female,25-34,Organic,2024-11-06
C04058,East,Madhya Pradesh,Lucknow,Prefer not to say,35-44,Organic,
C04059,East,Gujarat,Pune,Prefer not to say,18-24,Paid Search,2024-01-11
C04060,East,Telangana,Pune,Male,25-34,Social,
C04061,South,Delhi,Surat,Female,18-24,Social,2024-07-19
C04062,West,Haryana,Gurugram,Prefer not to say,25-34,Organic,2024-04-09
C04063,East,Odisha,Bhubaneswar,Prefer not to say,18-24,Email,2024-06-18
C04064,West,Rajasthan,Bhubaneswar,Male,45-54,Organic,2024-03-08
C04065,West,Tamil Nadu,Chandigarh,Female,45-54,Social,2024-03-01
C04066,East,Bihar,Hyderabad,Prefer not to say,65+,Organic,
C04067,West,Bihar,Hyderabad,Other,35-44,Organic,2024-02-14
C04068,South,Karnataka,Patna,Male,25-34,Email,2025-07-28
C04069,South,Madhya Pradesh,Ahmedabad,Female,35-44,Organic,2024-09-12
C04070,West,Karnataka,Chandigarh,Male,18-24,Social,2024-03-13
C04071,South,Telangana,Kochi,Female,35-44,Organic,2024-12-22
C04072,South,Rajasthan,Chandigarh,Other,55-64,Organic,2025-02-06
C04073,East,Bihar,Coimbatore,Male,25-34,Email,2024-01-18
C04074,Central,Delhi,Pune,Prefer not to say,25-34,Organic,2024-07-02
C04075,South,West Bengal,Patna,Prefer not to say,35-44,Referral,2024-07-30
C04076,East,Kerala,Mumbai,Female,18-24,Email,2024-12-24
C04077,West,Maharashtra,Kochi,Other,45-54,Organic,2024-09-15
C04078,Central,Tamil Nadu,Jaipur,Prefer not to say,35-44,Paid Search,2024-02-01
C04079,West,Punjab,Kolkata,Prefer not to say,25-34,Referral,2024-03-18
C04080,South,Karnataka,Indore,Other,55-64,Organic,2024-02-06
C04081,Central,Kerala,Indore,Prefer not to say,25-34,Paid Search,2024-07-15
C04082,Central,Madhya Pradesh,New Delhi,Male,25-34,Organic,2024-09-13
C04083,East,Uttar Pradesh,Indore,Other,18-24,Social,2025-02-21
C04084,East,Punjab,Hyderabad,Prefer not to say,25-34,Organic,
C04085,West,Maharashtra,Bengaluru,Other,45-54,Referral,2024-06-26
C04086,South,West Bengal,Jaipur,Other,25-34,Organic,2024-01-27
C04087,East,Haryana,Jaipur,Prefer not to say,35-44,Organic,
C04088,Central,Punjab,Lucknow,Other,25-34,Social,2024-01-10
C04089,South,Madhya Pradesh,Kochi,Male,18-24,Organic,2024-01-28
C04090,South,Gujarat,Surat,Male,18-24,Organic,2024-01-06
C04091,West,Bihar,Jaipur,Prefer not to say,18-24,Offline,2024-06-14
C04092,East,Odisha,Bengaluru,Female,25-34,Organic,2024-09-24
C04093,Central,West Bengal,Hyderabad,Other,25-34,Email,2024-04-07
C04094,West,Maharashtra,Mysuru,Prefer not to say,35-44,Organic,2024-04-08
C04095,North,Madhya Pradesh,Lucknow,Prefer not to say,45-54,Paid Search,2024-12-28
C04096,East,West Bengal,Kolkata,Male,25-34,Organic,2024-03-23
C04097,West,Gujarat,Mumbai,Male,25-34,Organic,2024-01-02
C04098,East,Delhi,Bengaluru,Other,35-44,Organic,2024-02-24
C04099,West,Bihar,Vadodara,Male,35-44,Organic,2024-07-23
C04100,East,Punjab,Lucknow,Prefer not to say,25-34,Paid Search,2024-01-11
C04101,Central,Gujarat,Vadodara,Male,55-64,Organic,2024-01-18
C04102,Central,Bihar,Kolkata,Female,35-44,Organic,2024-07-17
C04103,South,Telangana,Mumbai,Other,18-24,Organic,2024-02-29
C04104,West,Delhi,Chandigarh,Female,25-34,Organic,2024-09-12
C04105,South,Telangana,Lucknow,Male,18-24,Social,2024-07-03
C04106,North,Telangana,Bengaluru,Prefer not to say,18-24,Paid Search,2024-03-13
C04107,West,Maharashtra,Gurugram,Male,25-34,Paid Search,
C04108,Central,Rajasthan,Chandigarh,Male,35-44,Organic,2024-01-05
C04109,East,Madhya Pradesh,Bhubaneswar,Female,25-34,Social,2024-07-02
C04110,West,Odisha,Lucknow,Other,45-54,Organic,2025-02-01
C04111,West,Delhi,Vadodara,Other,18-24,Email,2024-02-21
C04112,South,Tamil Nadu,Surat,Other,25-34,Paid Search,2025-03-07
C04113,North,Karnataka,New Delhi,Other,25-34,Organic,2024-05-15
C04114,East,Uttar Pradesh,Pune,Male,35-44,Paid Search,2024-05-26
C04115,Central,Gujarat,Chandigarh,Female,25-34,Paid Search,2024-10-05
C04116,East,Kerala,Patna,Prefer not to say,45-54,Paid Search,2024-05-13
C04117,Central,Tamil Nadu,Kochi,Female,18-24,Paid Search,2024-02-05
C04118,East,Kerala,Indore,Female,35-44,Referral,2024-07-27
C04119,North,Odisha,Mysuru,Male,35-44,Organic,2024-10-07
C04120,North,Rajasthan,Chennai,Male,35-44,Social,2024-07-07
C04121,Central,Tamil Nadu,New Delhi,Male,18-24,Paid Search,2024-03-21
C04122,North,Haryana,Jaipur,Other,25-34,Social,2024-05-29
C04123,North,Gujarat,Kochi,Prefer not to say,25-34,Paid Search,2024-01-30
C04124,West,Gujarat,Chennai,Prefer not to say,55-64,Referral,2024-08-14
C04125,Central,Uttar Pradesh,Mumbai,Prefer not to say,55-64,Offline,2024-05-17
C04126,South,Kerala,Chandigarh,Female,18-24,Social,2024-03-27
C04127,West,Bihar,Kolkata,Male,25-34,Referral,2024-06-30
C04128,South,Maharashtra,Lucknow,Male,25-34,Offline,2024-01-26
C04129,North,Karnataka,Coimbatore,Female,35-44,Referral,2025-07-25
C04130,West,Kerala,Jaipur,Female,18-24,Organic,2024-05-19
C04131,South,Karnataka,Jaipur,Male,45-54,Organic,2024-04-13
C04132,Central,Bihar,Hyderabad,Other,45-54,Organic,2024-02-14
C04133,West,Gujarat,Chandigarh,Female,35-44,Organic,2024-09-28
C04134,West,Uttar Pradesh,Indore,Female,35-44,Social,2024-01-29
C04135,Central,Kerala,Patna,Female,25-34,Organic,2024-04-07
C04136,Central,Karnataka,Kolkata,Female,18-24,Paid Search,2025-05-24
C04137,Central,Delhi,Jaipur,Prefer not to say,35-44,Social,2024-04-25
C04138,North,Karnataka,Gurugram,Other,35-44,Paid Search,
C04139,West,Uttar Pradesh,Ahmedabad,Male,25-34,Organic,2024-07-09
C04140,North,Tamil Nadu,Coimbatore,Other,25-34,Offline,2025-02-14
C04141,East,Telangana,Coimbatore,Prefer not to say,45-54,Organic,2024-10-16
C04142,Central,Tamil Nadu,Kolkata,Other,35-44,Referral,2024-01-04
C04143,East,Gujarat,Kolkata,Other,25-34,Organic,2024-01-10
C04144,East,West Bengal,New Delhi,Prefer not to say,18-24,Paid Search,2024-11-04
C04145,Central,Karnataka,Bhubaneswar,Prefer not to say,55-64,Social,2024-04-23
C04146,North,Delhi,Ahmedabad,Female,18-24,Organic,2025-03-16
C04147,South,West Bengal,New Delhi,Male,45-54,Referral,2024-04-12
C04148,East,Punjab,Surat,Male,35-44,Social,2024-03-22
C04149,East,Odisha,Surat,Other,18-24,Referral,2024-01-04
C04150,South,Rajasthan,Mumbai,Other,45-54,Organic,2024-05-03
C04151,North,Delhi,Mysuru,Other,35-44,Organic,2024-03-10
C04152,South,Karnataka,Kolkata,Other,18-24,Organic,2024-02-13
C04153,West,Delhi,Pune,Other,18-24,Organic,2024-12-18
C04154,Central,Rajasthan,Chandigarh,Male,25-34,Paid Search,2024-08-09
C04155,West,Odisha,Pune,Other,25-34,Organic,2024-04-13
C04156,North,Punjab,Jaipur,Female,18-24,Social,2024-11-01
C04157,North,Odisha,Bengaluru,Female,25-34,Organic,2024-07-08
C04158,East,Bihar,Bengaluru,Female,45-54,Social,2024-05-21
C04159,West,Telangana,Bhubaneswar,Male,45-54,Paid Search,2024-12-13
C04160,East,Maharashtra,Mumbai,Male,18-24,Social,2024-09-17
C04161,West,Kerala,Kolkata,Other,25-34,Paid Search,2024-03-31
C04162,West,Maharashtra,Lucknow,Female,18-24,Referral,2025-03-07
C04163,North,Telangana,Mumbai,Other,18-24,Email,2024-05-02
C04164,West,Tamil Nadu,Lucknow,Male,45-54,Paid Search,2024-06-25
C04165,West,Maharashtra,Bengaluru,Male,45-54,Social,2024-04-26
C04166,North,Karnataka,New Delhi,Male,45-54,Paid Search,2024-02-02
C04167,Central,Rajasthan,Surat,Other,45-54,Paid Search,2024-03-28
C04168,Central,Telangana,Bengaluru,Prefer not to say,55-64,Paid Search,2024-08-12
C04169,South,Maharashtra,Hyderabad,Female,25-34,Referral,
C04170,North,West Bengal,Chandigarh,Female,45-54,Paid Search,2024-10-19
C04171,West,Rajasthan,Patna,Prefer not to say,18-24,Paid Search,2024-06-17
C04172,Central,Tamil Nadu,Bengaluru,Female,55-64,Social,2024-03-10
C04173,East,Kerala,Chennai,Other,45-54,Organic,2024-07-08
C04174,South,Haryana,Pune,Other,25-34,Social,2024-01-07
C04175,South,Karnataka,Lucknow,Male,45-54,Organic,2025-05-09
C04176,North,Haryana,Bhubaneswar,Female,45-54,Paid Search,2024-08-07
C04177,West,Bihar,Surat,Prefer not to say,25-34,Organic,2024-06-05
C04178,North,Punjab,Jaipur,Other,25-34,Paid Search,2024-01-16
C04179,Central,Gujarat,Chennai,Other,18-24,Organic,2024-11-22
C04180,Central,Rajasthan,Pune,Male,45-54,Organic,2024-03-01
C04181,Central,Gujarat,Gurugram,Male,25-34,Paid Search,2024-11-25
C04182,West,Gujarat,Gurugram,Male,35-44,Social,2024-01-02
C04183,East,Madhya Pradesh,Chandigarh,Prefer not to say,25-34,Referral,2024-01-09
C04184,South,Gujarat,Indore,Prefer not to say,35-44,Organic,2024-06-07
C04185,West,Kerala,Coimbatore,Other,18-24,Paid Search,2024-03-29
C04186,Central,West Bengal,Chennai,Other,25-34,Social,2024-01-12
C04187,East,Odisha,Hyderabad,Other,35-44,Paid Search,2024-06-26
C04188,West,Kerala,Bhubaneswar,Male,18-24,Organic,2024-01-08
C04189,East,Odisha,Mumbai,Male,35-44,Paid Search,2024-02-20
C04190,Central,Madhya Pradesh,Kochi,Male,35-44,Organic,2024-02-22
C04191,South,Bihar,Surat,Male,35-44,Referral,2024-04-22
C04192,North,Bihar,Chandigarh,Prefer not to say,25-34,Paid Search,2024-01-24
C04193,Central,Odisha,New Delhi,Female,65+,Organic,2024-01-28
C04194,Central,Uttar Pradesh,New Delhi,Female,35-44,Organic,
C04195,South,Telangana,Coimbatore,Male,35-44,Organic,2024-06-22
C04196,West,Kerala,Kochi,Female,55-64,Social,2024-06-05
C04197,Central,Gujarat,Gurugram,Prefer not to say,45-54,Social,2025-03-19
C04198,South,Uttar Pradesh,Chandigarh,Other,35-44,Paid Search,2025-03-05
C04199,North,Haryana,Patna,Male,45-54,Email,2024-05-25
C04200,South,Kerala,Bhubaneswar,Male,25-34,Email,2024-06-22
C04201,Central,Haryana,Bengaluru,Female,35-44,Paid Search,2025-02-10
C04202,North,Rajasthan,Hyderabad,Other,25-34,Organic,2024-02-18
C04203,East,Delhi,Chandigarh,Male,18-24,Organic,2024-05-08
C04204,South,Uttar Pradesh,New Delhi,Female,35-44,Organic,2024-06-20
C04205,East,Karnataka,Bengaluru,Female,25-34,Offline,2024-01-20
C04206,North,Delhi,Ahmedabad,Female,25-34,Paid Search,2024-06-10
C04207,North,Telangana,Bhubaneswar,Prefer not to say,18-24,Organic,2024-05-15
