session_id,customer_id,session_start,source,medium,campaign_id,device,pages_viewed,duration_seconds,bounced
SESSJT6DKAXQA7,,2025-04-26,Social,Social,CAM0027,Desktop,1,167,1
SESS7251HJN69E,,2024-06-27,Organic,SEO,,Desktop,8,191,0
SESSBWU53IID75,,2025-06-06,Organic,SEO,,Mobile,4,197,0
SESS9ES74CHV2Z,,2025-03-12,Affiliate,Affiliate,CAM0019,Tablet,1,5,1
SESSQ5YF4KM7WJ,C02241,2024-11-09,Organic,SEO,,Mobile,6,225,0
SESSRLKH5S0TB0,,2024-01-19,Organic,SEO,,Mobile,1,106,1
SESSY62TJKP6T2,,2024-06-08,Organic,SEO,,Desktop,3,420,0
SESS3J7NKQ1E8S,,2024-05-01,Direct,Direct,,Mobile,1,296,1
SESS37JQJU49RW,,2024-03-12,Paid Search,CPC,,Mobile,1,324,1
SESSJK27YEJR4L,,2024-02-24,Organic,SEO,CAM0001,Mobile,7,286,0
SESSARGH4D4H5F,,2025-04-04,Organic,SEO,,Mobile,3,180,0
SESSNLS36JM8FR,C00457,2024-06-17,Organic,SEO,,Mobile,2,274,0
SESS04HOFFACAW,C07186,2025-08-04,Organic,SEO,,Mobile,3,191,0
SESSVT051N4HMB,,2024-05-28,Referral,Referral,,Desktop,5,67,0
SESSKU8TCVAD2U,C01277,2024-01-26,Organic,SEO,CAM0026,Tablet,9,177,0
SESS9PNAMLOZFS,,2024-09-04,Referral,Referral,,Mobile,1,87,1
SESSAT8PO09NCX,,2024-08-14,Organic,SEO,,Desktop,4,148,0
SESSDLQAJ750DC,C02884,2025-04-28,Email,Email,CAM0058,Mobile,8,281,0
SESSVYDN0M3TOG,C07293,2024-01-10,Social,Social,,Mobile,4,366,0
SESSL1LY13A77F,C06128,2024-04-04,Paid Search,CPC,CAM0001,Mobile,1,119,1
SESSEB2K7SNZXG,,2024-04-30,Paid Search,CPC,,Mobile,1,273,1
SESSMKVVNIUQ5N,C01460,2024-05-05,Organic,SEO,CAM0061,Tablet,1,168,1
SESSHWKPEUSRC8,C02491,2025-07-02,Organic,SEO,,Tablet,1,166,1
SESSLJCR19K0F5,C01456,2024-03-09,Email,Email,,Desktop,7,106,0
SESSB3201ZUPH4,,2024-10-23,Organic,SEO,,Mobile,5,5,1
SESS8ZYQV8HQUK,C02204,2025-05-15,Organic,SEO,,Desktop,17,292,0
SESSQD25XLLBEG,,2024-02-14,Paid Search,CPC,CAM0081,Mobile,1,5,1
SESS18LDR6KQFE,C06765,2025-01-16,Display,Display,,Mobile,5,307,0
SESS11QP4TO952,,2024-01-27,Paid Search,CPC,CAM0056,Desktop,2,112,0
SESS4OD9HJTRQ7,C03895,2025-05-11,Paid Search,CPC,CAM0036,Mobile,8,348,0
SESST518H8X0HJ,,2024-05-15,Display,Display,,Mobile,9,92,0
SESSZ50R5GB8CV,C06942,2024-02-18,Direct,Direct,,Desktop,3,396,0
SESSKWHD4RNQPM,,2025-05-21,Affiliate,Affiliate,CAM0024,Mobile,1,207,1
SESSJOZN7BLLUP,C01828,2024-04-30,Organic,SEO,,Mobile,1,186,1
SESS2SSG56993L,C00761,2024-08-04,Direct,Direct,,Mobile,6,201,0
SESS3ZRH7XUCAT,,2025-06-09,Email,Email,,Desktop,1,244,1
SESS7F6G8ZJT41,,2025-07-27,Paid Search,CPC,,Mobile,5,431,0
SESSELV32HVLAN,,2024-02-12,Paid Search,CPC,,Mobile,4,294,0
SESSE10KJWG44Z,,2024-04-05,Organic,SEO,,Desktop,1,65,1
SESS7SB66N7XCL,,2024-01-27,Paid Search,CPC,,Desktop,1,104,1
SESSLDD4JWFKTO,C01960,2024-08-29,Organic,SEO,,Desktop,1,177,1
SESSUCOBGY9QPW,C04362,2025-05-01,Paid Search,CPC,,Mobile,12,262,0
SESSXG4XUQYHEN,C07300,2024-08-27,Social,Social,,Mobile,1,339,1
SESS0Y49O8KXPI,,2024-10-30,Social,Social,,Desktop,5,101,0
SESS3WYFGFH5Z1,C00286,2024-03-07,Direct,Direct,,Mobile,5,113,0
SESSYTUYMIHV11,,2024-10-07,Social,Social,,Desktop,5,74,0
SESSBTDRJGFI70,,2024-07-10,Organic,SEO,,Desktop,4,145,0
SESS52EVBSPQG2,C04578,2024-04-28,Organic,SEO,CAM0041,Mobile,2,5,1
SESSGS9VGNL465,,2024-05-31,Social,Social,,Tablet,1,84,1
SESS43FII5E06U,C02945,2025-01-26,Affiliate,Affiliate,CAM0014,Mobile,4,182,0
SESSQXLI1GBUW0,,2024-08-18,Organic,SEO,CAM0071,Tablet,1,205,1
SESSU99COF6TVE,,2024-12-16,Direct,Direct,,Mobile,12,300,0
SESSF9R6R13XWQ,C04366,2025-07-24,Paid Search,CPC,,Mobile,3,169,0
SESSID4KZYNHQ5,C05472,2025-06-12,Organic,SEO,,Mobile,2,212,0
SESSXHBUKUEUPF,C00262,2024-06-19,Organic,SEO,,Mobile,4,139,0
SESSLP6NVT93YD,C00511,2024-05-11,Direct,Direct,,Mobile,1,147,1
SESS7K0FVMS4DY,,2024-12-22,Organic,SEO,,Mobile,6,20,0
SESSF7Y3C1I3D1,C06660,2024-02-11,Organic,SEO,CAM0036,Mobile,7,214,0
SESSK7LL805MTS,,2024-10-31,Paid Search,CPC,,Mobile,2,152,0
SESS694MFZ30T5,C04179,2024-01-06,Direct,Direct,,Mobile,3,283,0
SESSL4OG3RR5HP,,2024-11-24,Paid Search,CPC,CAM0036,Tablet,1,189,1
SESSD9M07CYAT0,,2024-06-18,Paid Search,CPC,,Mobile,7,190,0
SESSSINPXODNOK,C07935,2024-12-03,Direct,Direct,,Mobile,1,163,1
SESSBKU22OZ2U6,,2024-03-09,Organic,SEO,,Mobile,1,353,1
SESSO43QY628MS,C06065,2025-06-22,Direct,Direct,,Desktop,1,400,1
SESSMSCWKFT4MF,C03246,2025-05-21,Paid Search,CPC,,Mobile,10,279,0
SESSTIWYLY4KIW,C04791,2025-04-30,Paid Search,CPC,,Desktop,1,106,1
SESSQ3ZQR6GUIG,,2025-03-18,Organic,SEO,CAM0021,Tablet,1,236,1
SESSAX5SJYZL19,,2024-02-20,Organic,SEO,,Desktop,4,137,0
SESSQZ2V59B4UV,C05547,2024-05-28,Organic,SEO,,Tablet,3,373,0
SESS0T9NRADLGP,C02760,2025-08-09,Organic,SEO,,Tablet,4,131,0
SESSJMLFF3Y1WB,C00371,2024-04-01,Direct,Direct,,Desktop,2,83,0
SESSQBUL8MUO86,,2025-01-02,Email,Email,CAM0063,Tablet,6,157,0
SESSK2WKIOFJ88,,2025-08-02,Direct,Direct,,Mobile,8,174,0
SESSNSIWSXK52W,,2024-03-16,Direct,Direct,,Tablet,1,224,1
SESS8G4B0HSNO6,,2024-03-26,Organic,SEO,,Mobile,1,404,1
SESSMFL8ZSMB05,,2024-08-14,Organic,SEO,,Mobile,12,241,0
SESS5X08YIFOMY,,2024-12-28,Affiliate,Affiliate,CAM0019,Mobile,1,83,1
SESSAZF7GS2WQG,,2025-07-21,Referral,Referral,,Desktop,2,139,0
SESSF4BCG5APIV,C01246,2025-08-14,Organic,SEO,,Tablet,2,227,0
SESSGRS740YJL3,,2024-01-24,Social,Social,,Mobile,9,139,0
SESSIYQDAKJ5MH,,2024-01-28,Paid Search,CPC,,Desktop,1,278,1
SESSGMDZRAEBYT,,2024-04-30,Organic,SEO,,Desktop,2,377,0
SESS2JI9CQCWQX,,2025-05-04,Direct,Direct,,Mobile,6,274,0
SESSLY5XV2IE29,C01272,2024-12-10,Affiliate,Affiliate,,Mobile,1,104,1
SESS6T8AAVP1NN,,2024-01-31,Email,Email,,Desktop,1,410,1
SESS5VJNPPFZAA,C00175,2024-08-14,Paid Search,CPC,,Mobile,1,167,1
SESSZQC795PWCJ,,2024-09-06,Direct,Direct,,Tablet,5,5,1
SESSQP35C4KIU0,C07084,2024-02-19,Paid Search,CPC,CAM0041,Mobile,6,239,0
SESSMXXSGFSY5N,,2025-01-23,Display,Display,CAM0055,Desktop,1,188,1
SESSGO1FYTY4XT,,2024-10-14,Affiliate,Affiliate,CAM0089,Mobile,7,204,0
SESSOHDXNM9OK5,,2025-08-13,Direct,Direct,,Mobile,2,262,0
SESSYMLHAIS3ET,,2025-04-19,Paid Search,CPC,,Tablet,1,162,1
SESSL0OQDSRCPF,,2024-01-06,Email,Email,CAM0008,Mobile,3,180,0
SESSDLOXZXKPQK,,2025-02-15,Organic,SEO,,Mobile,1,113,1
SESSZWQNWK84UP,,2024-11-19,Organic,SEO,CAM0011,Tablet,1,267,1
SESSJ3YO0M5A2L,C05128,2025-02-02,Paid Search,CPC,CAM0051,Mobile,1,5,1
SESSR5LVWTG914,C00861,2024-10-08,Direct,Direct,,Mobile,3,180,0
SESS5KHJ0MT5ZY,C04965,2024-07-09,Organic,SEO,,Desktop,3,176,0
SESS0HNK5XASTG,,2025-08-07,Direct,Direct,,Mobile,9,228,0
SESSDKIG9LXL29,,2025-05-14,Affiliate,Affiliate,,Mobile,1,291,1
SESS99V248OJ9M,,2025-08-02,Paid Search,CPC,,Desktop,2,206,0
SESSKLSI68M9GJ,,2025-03-09,Organic,SEO,,Mobile,3,83,0
SESSBXBE286WE4,,2024-03-03,Social,Social,CAM0057,Mobile,1,245,1
SESSY0FHT1DCPD,C01566,2025-03-28,Organic,SEO,,Desktop,1,438,1
SESS6S3SUQHT8I,C02100,2025-05-07,Paid Search,CPC,,Mobile,7,5,1
SESSRGHK02IHGQ,C03062,2025-03-17,Direct,Direct,,Mobile,2,370,0
SESSKBWC0T96ZJ,C01638,2024-11-02,Paid Search,CPC,,Desktop,1,84,1
SESS8YP1USKTL5,C03296,2024-05-05,Paid Search,CPC,CAM0001,Mobile,1,162,1
SESSGHQAKYTDBR,,2024-09-21,Paid Search,CPC,,Mobile,9,306,0
SESSZF05LNMRML,,2024-01-07,Organic,SEO,,Mobile,6,145,0
SESSFP8436DEEZ,,2025-02-16,Organic,SEO,,Mobile,1,169,1
SESS2H8J2SCLD7,,2024-07-24,Paid Search,CPC,CAM0096,Mobile,1,257,1
SESSSFOITKZTAE,,2024-06-27,Paid Search,CPC,,Desktop,1,130,1
SESSE7MUVF625T,,2025-04-12,Paid Search,CPC,CAM0071,Mobile,3,175,0
SESSWQQ3PFCBJ5,,2025-05-10,Organic,SEO,,Mobile,2,365,0
SESSTNB78LY0R9,C02208,2025-03-18,Organic,SEO,CAM0026,Desktop,5,222,0
SESSI1N5X3HJ3W,C06770,2024-08-15,Referral,Referral,,Mobile,12,67,0
SESS6MK9X40WJ2,C03607,2024-05-25,Paid Search,CPC,CAM0051,Mobile,2,5,1
SESSRIWQEGQV0P,C05789,2025-07-23,Display,Display,,Desktop,1,320,1
SESSF908TS4ZHM,,2024-10-22,Display,Display,,Desktop,8,93,0
SESSAODM78135G,,2024-08-28,Social,Social,,Tablet,7,5,1
SESSCPMD8ZZKDS,,2024-10-13,Paid Search,CPC,CAM0096,Mobile,8,177,0
SESSO680XKWV90,,2024-01-26,Organic,SEO,CAM0046,Mobile,2,217,0
SESSW5RJO1YFE1,C04134,2025-03-27,Paid Search,CPC,,Mobile,1,145,1
SESSGZCR0O4OW2,,2024-04-15,Direct,Direct,,Desktop,11,249,0
SESS1RKLNI0R44,,2024-08-27,Affiliate,Affiliate,,Desktop,4,5,1
SESS7SLJX5YC6O,C05766,2025-02-21,Social,Social,CAM0032,Mobile,1,53,1
SESSJKV3HQY6YK,C07658,2024-11-27,Social,Social,CAM0017,Mobile,1,5,1
SESSKV9NHBGKTU,,2024-02-11,Affiliate,Affiliate,,Tablet,1,281,1
SESSMD4SCOOY92,,2025-07-09,Organic,SEO,CAM0091,Tablet,1,65,1
SESSRFPZ7LUTKZ,C02906,2024-02-04,Social,Social,,Desktop,6,202,0
SESSSQLY0MFFYY,,2024-12-12,Social,Social,,Mobile,1,169,1
SESSBVKNJOKVIM,,2025-01-18,Organic,SEO,,Desktop,1,113,1
SESSB4L732C48L,,2025-05-27,Direct,Direct,,Mobile,1,160,1
SESSOH133CPCRL,C00287,2024-10-14,Organic,SEO,,Mobile,9,104,0
SESSLEG2AKVXM7,,2024-02-02,Organic,SEO,,Mobile,1,238,1
SESS7A64E0QV2E,,2024-04-04,Paid Search,CPC,,Mobile,1,178,1
SESS549T4B1QCQ,,2024-07-23,Organic,SEO,,Mobile,1,67,1
SESSFZG813QSDU,,2024-01-30,Paid Search,CPC,,Mobile,1,285,1
SESSMUJSSTCIGL,C02898,2024-09-22,Organic,SEO,CAM0066,Mobile,3,298,0
SESS6ULBRB5E9B,C07571,2024-01-23,Paid Search,CPC,CAM0056,Tablet,14,198,0
SESS2492MR7WTH,,2024-02-08,Paid Search,CPC,,Desktop,3,74,0
SESS008JSH07G5,C01009,2024-06-21,Affiliate,Affiliate,,Mobile,1,214,1
SESS3Y41Y217N6,,2025-02-16,Direct,Direct,,Desktop,1,298,1
SESSFQN309PXVX,,2025-02-17,Email,Email,CAM0033,Desktop,2,198,0
SESS25ELT4TMUY,,2024-07-27,Direct,Direct,,Mobile,2,172,0
SESSGCLBVUKCTN,,2024-01-22,Direct,Direct,,Desktop,3,185,0
SESSPGBDRN3EVL,,2024-01-05,Referral,Referral,,Tablet,4,171,0
SESSOAYI3DD0HF,,2024-08-01,Organic,SEO,CAM0051,Mobile,2,134,0
SESSURNW5SDGHE,C01024,2024-05-18,Paid Search,CPC,,Mobile,2,191,0
SESS4KB06XYLMK,,2024-11-12,Referral,Referral,,Mobile,1,105,1
SESSBUXOYYUJ24,,2025-07-29,Organic,SEO,CAM0076,Desktop,1,371,1
SESS582J67IUHS,,2024-06-04,Organic,SEO,,Tablet,1,48,1
SESS66ZEFXCPGS,C01654,2025-02-27,Social,Social,,Mobile,1,210,1
SESSLUZ78IWPN8,,2025-05-14,Email,Email,,Desktop,5,223,0
SESSR59LH1MENO,,2024-03-31,Direct,Direct,,Mobile,1,105,1
SESSASRB0NN6A4,,2024-02-11,Direct,Direct,,Desktop,2,12,1
SESSOXKO309AH3,,2024-10-21,Paid Search,CPC,,Mobile,2,39,0
SESS6NP3I66QHN,,2024-12-02,Social,Social,CAM0032,Mobile,1,323,1
SESSYYGIPWOKLS,,2024-01-01,Direct,Direct,,Mobile,5,180,0
SESSRZNL6GYK2B,,2024-04-18,Direct,Direct,,Mobile,2,6,1
SESSREDZXN92ZA,,2024-05-04,Social,Social,CAM0037,Mobile,1,126,1
SESSWRTNMHCQU0,,2024-03-04,Direct,Direct,,Mobile,2,44,0
SESSS7MRQ6C88G,,2024-07-24,Organic,SEO,CAM0041,Mobile,1,304,1
SESSHRVBFJE14P,,2025-02-18,Affiliate,Affiliate,CAM0014,Mobile,6,270,0
SESSSNPB8357Z3,C07079,2024-08-31,Referral,Referral,,Mobile,7,125,0
SESSC8KN1ZXL3C,C02827,2025-08-12,Organic,SEO,,Mobile,3,403,0
SESSBR0O53Z44E,,2024-08-03,Paid Search,CPC,CAM0026,Mobile,10,186,0
SESSPM4EZEOWR4,C07051,2025-06-11,Email,Email,,Mobile,4,116,0
SESS0JNTL01VPQ,,2025-07-19,Paid Search,CPC,CAM0096,Desktop,6,5,1
SESSFQ3J8IHLD3,C06135,2025-01-14,Organic,SEO,,Mobile,1,212,1
SESSRP2ACCHN7N,,2024-03-19,Affiliate,Affiliate,CAM0014,Mobile,1,97,1
SESSY9CENH67Q8,,2025-02-18,Paid Search,CPC,CAM0096,Mobile,1,38,1
SESSJ3Z64YKC9G,,2025-03-28,Paid Search,CPC,CAM0021,Mobile,3,332,0
SESS8UGOBMWKRQ,C00256,2024-05-28,Social,Social,,Mobile,1,27,1
SESSUC6EH29MQG,C00904,2024-02-07,Referral,Referral,,Mobile,3,167,0
SESSR113IN075W,,2024-06-05,Referral,Referral,,Desktop,10,288,0
SESSB7JI1GLJDS,C01498,2024-11-28,Social,Social,,Mobile,3,95,0
SESSL1VBMA94I8,C07753,2024-10-14,Affiliate,Affiliate,,Tablet,9,69,0
SESSAV57UZ7ZJW,,2024-04-21,Organic,SEO,,Mobile,1,205,1
SESSYQ9EW149KB,,2024-03-31,Email,Email,,Mobile,1,258,1
SESSIZOKGS4KBU,,2024-02-18,Organic,SEO,,Mobile,8,410,0
SESST2XX6OH0LU,,2024-06-09,Email,Email,,Desktop,14,336,0
SESS8ECDQ4GZ0I,,2025-05-30,Organic,SEO,,Tablet,4,5,1
SESSUDXN6IOT8P,,2025-02-05,Direct,Direct,,Tablet,5,325,0
SESS6ZHDEZAP1X,C00509,2024-11-15,Direct,Direct,,Mobile,4,215,0
SESSOTLW4GT6XW,C06653,2024-12-29,Paid Search,CPC,,Mobile,11,175,0
SESSQM4G7YKQK0,,2025-03-17,Organic,SEO,CAM0006,Mobile,1,270,1
SESSSRLWK6O1VQ,,2025-04-19,Paid Search,CPC,CAM0031,Mobile,1,5,1
SESSDQZPP3ZQNR,C03274,2024-11-07,Organic,SEO,,Desktop,2,330,0
SESSJ3OBIL8882,,2025-06-15,Social,Social,CAM0002,Tablet,5,272,0
SESSXTZXBXQ3JC,,2025-08-11,Direct,Direct,,Mobile,2,223,0
SESSDQCYFLDAL4,C00170,2024-08-07,Organic,SEO,CAM0096,Desktop,11,5,1
SESSDRTXLLN1B9,C04636,2025-05-11,Social,Social,,Mobile,1,236,1
SESSC715H1XILA,C05534,2024-12-08,Organic,SEO,CAM0076,Mobile,5,107,0
SESSRP96V1LUAC,C06022,2024-04-03,Organic,SEO,CAM0066,Mobile,1,5,1
SESSGQ9Q32H7H3,,2024-05-12,Paid Search,CPC,CAM0081,Mobile,2,301,0
SESS99SNICU0MJ,C04138,2025-05-15,Paid Search,CPC,CAM0076,Mobile,7,93,0
SESS083EXNPVGL,,2024-06-20,Organic,SEO,,Mobile,7,202,0
SESSRWRSFQHUS4,,2024-01-09,Social,Social,,Mobile,2,189,0
SESSCTTYTAUSCK,,2024-11-16,Referral,Referral,,Desktop,8,229,0
SESSKEJ0FRHFJX,C07386,2024-04-07,Paid Search,CPC,,Desktop,1,79,1
SESS7R56Y14XFI,,2024-06-17,Direct,Direct,,Mobile,3,326,0
SESSDR06RHFSPF,C05507,2024-11-06,Organic,SEO,,Mobile,6,253,0
SESSZET7UXJVVE,,2024-12-08,Paid Search,CPC,,Mobile,1,133,1
SESSVQXCJC9G5R,C07396,2025-03-05,Direct,Direct,,Desktop,7,200,0
SESSOM9HOXR1US,,2025-07-09,Social,Social,CAM0037,Desktop,22,197,0
SESSLPGZJ8UGXS,C01466,2025-05-14,Direct,Direct,,Mobile,1,190,1
SESSSX4QUVOH6K,C06090,2024-10-11,Direct,Direct,,Mobile,16,252,0
SESS4PKZSSTS3L,C01332,2024-09-16,Organic,SEO,,Desktop,1,397,1
SESSQ9XDQAT18E,,2025-05-09,Organic,SEO,,Tablet,1,231,1
SESS671V5EG66A,,2024-12-20,Display,Display,,Tablet,1,240,1
SESSRJ0W3NBHUU,,2024-08-01,Paid Search,CPC,CAM0076,Desktop,4,121,0
SESSEF2IILWWWN,,2024-07-18,Direct,Direct,,Mobile,11,212,0
SESSZUAP73NZU1,C02235,2024-08-23,Social,Social,,Mobile,2,123,0
SESST4QN5EHKCZ,C00046,2024-05-15,Organic,SEO,,Desktop,1,219,1
SESSNVGX0B5KQR,,2025-02-25,Paid Search,CPC,,Mobile,1,285,1
SESS2TY9P2O6DM,,2024-12-06,Paid Search,CPC,,Tablet,1,27,1
SESSXN5ZJU9R9D,,2024-12-07,Direct,Direct,,Mobile,4,240,0
SESSZ68JGG82P8,C01220,2025-06-13,Affiliate,Affiliate,CAM0019,Desktop,1,243,1
SESS5E3IX304I1,,2025-01-22,Organic,SEO,CAM0021,Mobile,7,314,0
SESSM0204JXWZI,,2024-01-04,Organic,SEO,,Mobile,1,230,1
SESS9NC6F6YGPN,,2025-02-02,Paid Search,CPC,,Desktop,6,161,0
SESSIBVYVFU6JW,,2025-02-25,Organic,SEO,,Mobile,5,119,0
SESS76GQL2YBZ6,,2025-02-14,Paid Search,CPC,CAM0041,Mobile,2,223,0
SESSXBV5YIKG9U,C02028,2024-07-31,Organic,SEO,,Tablet,3,170,0
SESSQKFZFLT8QU,C05862,2025-07-13,Organic,SEO,,Mobile,3,127,0
SESS7MAUSRDWFS,,2025-07-11,Organic,SEO,,Mobile,4,306,0
SESS811F3L4HEB,C03550,2025-07-11,Organic,SEO,CAM0056,Mobile,8,236,0
SESSNWXPND35XI,C05506,2024-02-17,Organic,SEO,CAM0031,Desktop,4,5,1
SESSRX6S0O95XJ,C06034,2024-07-05,Email,Email,CAM0068,Mobile,4,270,0
SESSBT6DTTBB3G,,2025-05-16,Organic,SEO,,Mobile,2,385,0
SESSN7G42HPP7F,,2025-06-14,Direct,Direct,,Mobile,1,56,1
SESSBVUF9MNX9P,C06593,2025-04-19,Direct,Direct,,Desktop,3,233,0
SESS5H050JUJR2,C04750,2024-02-11,Organic,SEO,,Desktop,1,5,1
SESSR1M9094DBY,,2024-09-17,Email,Email,,Mobile,1,147,1
SESSPFN2FHA1CV,,2024-02-17,Social,Social,,Mobile,1,31,1
SESSB8ON9IZV17,,2025-08-08,Organic,SEO,,Desktop,1,164,1
SESSERTOBF2DIB,,2025-03-21,Organic,SEO,,Mobile,6,102,0
SESSJ9XC6F2CPI,,2024-08-08,Paid Search,CPC,CAM0036,Desktop,1,5,1
SESS3GLVFML7R1,C07428,2024-12-08,Affiliate,Affiliate,CAM0089,Mobile,7,143,0
SESSRMCS0LI3LM,,2024-08-25,Organic,SEO,,Mobile,17,83,0
SESS9VNGO9HAY9,C07561,2024-06-03,Paid Search,CPC,,Mobile,8,211,0
SESS34BGE009BT,C06086,2024-02-25,Paid Search,CPC,CAM0011,Desktop,1,295,1
SESSBW1OVGGZ25,,2025-01-21,Paid Search,CPC,,Mobile,8,167,0
SESS9PZCJN0LFR,,2024-11-10,Direct,Direct,,Desktop,1,183,1
SESSOA6EAPLYJZ,,2024-02-07,Social,Social,,Mobile,3,220,0
SESSM1DXJ7XYJ4,,2024-12-06,Organic,SEO,,Desktop,11,141,0
SESSWQBTXNGSL4,,2024-08-18,Paid Search,CPC,CAM0096,Tablet,10,274,0
SESST69ZD2LO9M,,2025-03-27,Direct,Direct,,Mobile,2,247,0
SESSNO7JYSWMXI,C02685,2024-12-07,Social,Social,,Desktop,1,360,1
SESSTNJW87C0VM,C04548,2025-03-28,Paid Search,CPC,,Mobile,7,5,1
SESS4OBRILKZLA,,2024-09-13,Direct,Direct,,Desktop,4,350,0
SESS4O69N0DRDJ,,2025-03-09,Social,Social,CAM0027,Mobile,4,225,0
SESS7TKTQ09UM3,,2024-07-27,Referral,Referral,,Desktop,2,27,0
SESSW8PX2CT35J,,2024-07-19,Organic,SEO,,Mobile,1,191,1
SESSJGSXC3R2XN,,2024-05-16,Paid Search,CPC,,Mobile,1,204,1
SESSHTV4JMFKNG,C06217,2025-07-18,Social,Social,,Desktop,1,5,1
SESS8U3LP0343P,C04153,2025-01-28,Social,Social,,Desktop,3,342,0
SESSQFIPKB93HQ,,2024-02-05,Email,Email,CAM0083,Mobile,1,215,1
SESSZQXDMIMNRV,,2024-08-02,Paid Search,CPC,,Mobile,1,170,1
SESSXRTYVK2XJO,,2024-01-27,Direct,Direct,,Desktop,7,218,0
SESSQYUTEZQY18,,2024-01-18,Direct,Direct,,Mobile,3,308,0
SESSTASYDI2QD5,C04246,2024-05-16,Organic,SEO,,Mobile,2,22,0
SESSMDJ68LZQWR,,2025-08-01,Organic,SEO,CAM0081,Tablet,1,41,1
SESS4G694JGPL9,,2024-01-30,Affiliate,Affiliate,CAM0094,Mobile,2,290,0
SESSTSGZMSQN1H,,2024-03-13,Organic,SEO,,Mobile,2,97,0
SESSOAYHM8CJY3,,2024-05-02,Paid Search,CPC,,Mobile,12,266,0
SESSKTC8M72V3N,,2024-08-15,Social,Social,,Mobile,8,198,0
SESS3A15R6A1Y2,C02295,2024-12-03,Organic,SEO,,Mobile,11,317,0
SESS5FIU6QDZ2H,,2024-09-29,Social,Social,,Mobile,1,106,1
SESS107GVQKWUD,,2025-03-12,Organic,SEO,,Desktop,1,394,1
SESSM5CZUXCGI7,,2024-02-08,Paid Search,CPC,,Tablet,1,33,1
SESSSM8N0GS5QI,C00208,2025-03-01,Paid Search,CPC,,Desktop,1,257,1
SESS3K21EKC0U6,,2024-11-10,Direct,Direct,,Tablet,2,118,0
SESS97L4Z7CVKR,,2025-05-23,Referral,Referral,,Tablet,1,323,1
SESSVVDJJEEIRW,C07591,2024-06-05,Social,Social,,Mobile,1,5,1
SESSZB0YZL8IPT,,2024-09-13,Organic,SEO,CAM0046,Desktop,5,342,0
SESS5RMOH1E04W,,2025-03-31,Paid Search,CPC,CAM0001,Mobile,1,201,1
SESSM279G836NL,C01517,2024-02-16,Paid Search,CPC,,Mobile,1,178,1
SESSQGLLI5JSUI,C07737,2024-11-27,Organic,SEO,CAM0071,Desktop,1,213,1
SESSKOXHJKXYEM,,2024-01-10,Affiliate,Affiliate,,Mobile,3,99,0
SESSFHPYRZZ9L4,C07804,2024-05-23,Organic,SEO,CAM0031,Desktop,1,287,1
SESSBACL5NWM1M,,2025-03-06,Referral,Referral,,Mobile,6,354,0
SESSXZTSLQQTZP,,2024-05-31,Paid Search,CPC,CAM0061,Mobile,3,114,0
SESSAXNZARK1B1,,2025-05-01,Affiliate,Affiliate,CAM0044,Tablet,1,240,1
SESSAWRWSEDK5L,,2024-05-15,Paid Search,CPC,CAM0021,Mobile,12,260,0
SESS35CCI2GID6,C07385,2025-08-09,Direct,Direct,,Mobile,1,134,1
SESSQ5GUN0KB8S,C06991,2024-01-26,Direct,Direct,,Mobile,1,169,1
SESS10NFW6MU4E,,2024-01-07,Direct,Direct,,Desktop,1,129,1
SESSB1F6ICANPU,C02018,2025-08-13,Organic,SEO,CAM0066,Mobile,3,75,0
SESSDGW8402TPP,C01704,2024-01-15,Social,Social,CAM0077,Tablet,2,142,0
SESSRX6NX8J9YI,C02828,2025-03-07,Email,Email,CAM0013,Desktop,4,5,1
SESSTM55N1STOR,,2025-02-03,Referral,Referral,,Desktop,6,246,0
SESSFH4N1P9U2G,,2024-07-25,Email,Email,,Desktop,3,238,0
SESSRFAQQN64EW,,2024-08-03,Paid Search,CPC,CAM0051,Tablet,2,8,1
SESSA6W37CDGW0,C07439,2025-05-16,Paid Search,CPC,,Desktop,5,5,1
SESSEP2K8U1CF7,C06671,2025-04-03,Direct,Direct,,Desktop,7,73,0
SESSYURCDOYCI7,,2024-09-15,Organic,SEO,,Mobile,2,310,0
SESS87R560PF4S,,2024-11-24,Direct,Direct,,Desktop,1,29,1
SESSO3STYPTY3B,,2025-03-29,Paid Search,CPC,CAM0071,Tablet,1,400,1
SESSE0VQ7GHY6W,C05486,2025-01-09,Organic,SEO,CAM0076,Mobile,1,383,1
SESS5T1J66QB7I,C01104,2025-04-08,Social,Social,CAM0047,Desktop,8,213,0
SESSLKWUY1OOT5,C03543,2024-03-15,Organic,SEO,,Mobile,9,5,1
SESSPZDCK8U7QH,,2024-08-29,Social,Social,,Mobile,3,379,0
SESSG32MPDQ9WS,,2024-01-17,Paid Search,CPC,CAM0061,Desktop,3,194,0
SESS4IONXDN8TR,C07132,2024-09-15,Direct,Direct,,Mobile,11,5,1
SESSU5JCRW6416,C04828,2024-05-02,Social,Social,CAM0007,Mobile,7,403,0
SESSOD9GY0BB57,,2024-11-06,Direct,Direct,,Tablet,13,74,0
SESSQN7JFY9PSO,,2024-04-20,Display,Display,CAM0050,Mobile,1,280,1
SESST0636NXW1G,C03821,2024-09-12,Paid Search,CPC,CAM0031,Desktop,21,5,1
SESSP5MDQXH6X8,C05006,2024-08-21,Social,Social,CAM0022,Mobile,1,187,1
SESS1R7532IU5K,,2025-05-11,Organic,SEO,,Desktop,3,315,0
