order_id,customer_id,order_date,channel,device,campaign_id,delivery_days,status,ship_state,ship_city
O012707,C05232,2024-12-22,Website,Mobile,,3,Shipped,Odisha,Kolkata
O012708,C02643,2024-09-24,Website,Desktop,,2,Completed,Punjab,Bhubaneswar
O012709,C06647,2025-04-29,Website,Mobile,CAM0076,4,Completed,West Bengal,Kolkata
O012710,C03710,2024-01-04,Marketplace,Mobile,,3,Completed,Punjab,Bhubaneswar
O012711,C03178,2025-04-22,Marketplace,Mobile,CAM0079,4,Completed,Punjab,Coimbatore
O012712,C04070,2024-04-30,Mobile App,Tablet,CAM0017,3,Shipped,Odisha,Ahmedabad
O012713,C05038,2025-04-30,Marketplace,Desktop,,5,Completed,Gujarat,Patna
O012714,C02714,2024-08-06,Mobile App,Mobile,,6,Completed,Odisha,Indore
O012715,C06975,2024-10-04,Mobile App,Mobile,,4,Completed,Punjab,Mysuru
O012716,C07471,2024-09-13,Website,Mobile,CAM0044,2,Completed,Gujarat,Coimbatore
O012717,C00017,2024-10-30,Website,Mobile,CAM0049,4,Completed,West Bengal,Indore
O012718,C06215,2024-02-12,Mobile App,Desktop,,5,Completed,Rajasthan,Patna
O012719,C07129,2025-06-13,Mobile App,Desktop,CAM0089,3,Completed,West Bengal,Surat
O012720,C00843,2025-08-10,Mobile App,Mobile,CAM0098,4,Completed,Gujarat,Kochi
O012721,C07001,2024-05-29,Marketplace,Desktop,,2,Completed,Kerala,Pune
O012722,C01250,2024-01-10,Mobile App,Mobile,,2,Completed,Rajasthan,Bengaluru
O012723,C02199,2024-07-30,Mobile App,Mobile,,4,Completed,Gujarat,New Delhi
O012724,C06079,2024-09-16,Mobile App,Desktop,,4,Completed,Uttar Pradesh,Patna
O012725,C07618,2025-01-16,Website,Mobile,,4,Completed,Bihar,Gurugram
O012726,C04065,2025-01-23,Mobile App,Mobile,CAM0062,3,Completed,Bihar,Mumbai
O012727,C04310,2024-12-01,Mobile App,Mobile,,6,Completed,West Bengal,Bhubaneswar
O012728,C07670,2024-01-05,Website,Mobile,,4,Completed,Madhya Pradesh,Surat
O012729,C04512,2024-03-23,Website,Mobile,,6,Completed,West Bengal,Lucknow
O012730,C07418,2024-01-06,Website,Mobile,CAM0001,2,Completed,Bihar,Kochi
O012731,C03625,2024-05-31,Mobile App,Mobile,,3,Completed,Maharashtra,New Delhi
O012732,C00430,2024-06-29,Website,Mobile,,4,Completed,Gujarat,Surat
O012733,C02864,2024-06-15,Website,Desktop,CAM0029,4,Completed,Kerala,Bengaluru
O012734,C01113,2025-04-14,Mobile App,Mobile,CAM0077,4,Completed,Gujarat,Vadodara
O012735,C02317,2024-03-18,Website,Mobile,CAM0012,4,Shipped,Tamil Nadu,Kochi
O012736,C05378,2025-02-15,Mobile App,Mobile,CAM0068,4,Completed,West Bengal,Mysuru
O012737,C00205,2025-07-07,Marketplace,Mobile,,4,Completed,Rajasthan,Bengaluru
O012738,C00722,2025-07-27,Marketplace,Mobile,CAM0095,4,Completed,Telangana,Ahmedabad
O012739,C01418,2025-01-15,Mobile App,Desktop,,1,Completed,West Bengal,Lucknow
O012740,C06496,2024-11-08,Website,Mobile,CAM0054,4,Completed,West Bengal,Vadodara
O012741,C00342,2025-01-29,Mobile App,Mobile,,3,Completed,Rajasthan,Vadodara
O012742,C05496,2025-06-26,Website,Desktop,,4,Completed,Gujarat,Mumbai
O012743,C01454,2024-01-04,Mobile App,Mobile,,3,Completed,Bihar,Coimbatore
O012744,C07463,2024-04-18,Website,Desktop,CAM0016,3,Completed,Karnataka,Indore
O012745,C02648,2024-04-02,Mobile App,Mobile,,5,Completed,Haryana,Chandigarh
O012746,C04270,2024-04-08,Website,Desktop,CAM0017,4,Completed,West Bengal,Bengaluru
O012747,C03231,2024-07-10,Mobile App,Desktop,CAM0031,2,Completed,Haryana,Chandigarh
O012748,C02634,2024-11-28,Mobile App,Mobile,,2,Shipped,Delhi,Mysuru
O012749,C03571,2024-07-30,Mobile App,Desktop,,2,Completed,Haryana,Ahmedabad
O012750,C07007,2024-07-25,Website,Mobile,,2,Completed,Uttar Pradesh,Gurugram
O012751,C05683,2025-07-26,Marketplace,Desktop,,3,Completed,Karnataka,Indore
O012752,C07875,2024-12-21,Mobile App,Mobile,CAM0059,5,Returned,Maharashtra,Patna
O012753,C01256,2024-09-09,Website,Mobile,CAM0045,3,Completed,Tamil Nadu,Bhubaneswar
O012754,C03542,2025-08-13,Mobile App,Mobile,,2,Completed,Gujarat,Bengaluru
O012755,C02806,2024-07-14,Website,Desktop,,4,Completed,Bihar,Ahmedabad
O012756,C00784,2024-09-18,Mobile App,Mobile,,4,Completed,Karnataka,Vadodara
O012757,C03361,2024-11-17,Website,Mobile,,6,Completed,Tamil Nadu,Ahmedabad
O012758,C03875,2025-02-23,Website,Mobile,CAM0066,4,Completed,Gujarat,Ahmedabad
O012759,C07596,2025-05-12,Website,Mobile,,1,Completed,Maharashtra,Ahmedabad
O012760,C04373,2024-11-27,Mobile App,Mobile,CAM0051,4,Completed,Punjab,Jaipur
O012761,C05579,2024-10-22,Mobile App,Desktop,,3,Completed,Uttar Pradesh,Bengaluru
O012762,C06467,2024-08-23,Website,Tablet,,3,Cancelled,Tamil Nadu,Surat
O012763,C01596,2024-01-07,Website,Mobile,CAM0002,3,Completed,Bihar,Indore
O012764,C06401,2025-06-17,Mobile App,Mobile,,4,Completed,Telangana,Chandigarh
O012765,C03785,2024-03-12,Marketplace,Mobile,,6,Completed,Odisha,Hyderabad
O012766,C02459,2025-05-14,Mobile App,Mobile,,4,Completed,Odisha,Pune
O012767,C01315,2024-05-18,Website,Tablet,CAM0024,4,Completed,West Bengal,Jaipur
O012768,C04764,2025-01-20,Mobile App,Mobile,,2,Completed,Gujarat,New Delhi
O012769,C03144,2025-06-25,Mobile App,Mobile,,7,Completed,Odisha,Indore
O012770,C06806,2024-11-19,Website,Mobile,,3,Completed,Uttar Pradesh,Bhubaneswar
O012771,C04863,2024-03-13,Mobile App,Mobile,,3,Completed,Telangana,Surat
O012772,C02261,2025-01-23,Website,Desktop,CAM0061,5,Completed,Bihar,Pune
O012773,C05675,2024-08-25,Mobile App,Desktop,CAM0038,4,Completed,Kerala,Chennai
O012774,C05716,2024-11-17,Website,Mobile,,3,Completed,Gujarat,New Delhi
O012775,C04227,2024-12-06,Website,Tablet,CAM0059,3,Completed,Tamil Nadu,Vadodara
O012776,C06268,2024-10-31,Website,Tablet,,2,Completed,Gujarat,Lucknow
O012777,C01227,2024-01-08,Website,Desktop,,4,Completed,Gujarat,Coimbatore
O012778,C02281,2024-07-25,Marketplace,Mobile,,1,Completed,Madhya Pradesh,Jaipur
O012779,C04140,2025-02-14,Website,Desktop,,5,Completed,Haryana,Coimbatore
O012780,C04680,2024-09-14,Mobile App,Mobile,CAM0042,4,Completed,Gujarat,Jaipur
O012781,C02874,2024-02-15,Mobile App,Mobile,,5,Completed,Odisha,Jaipur
O012782,C06626,2024-05-05,Website,Mobile,,3,Completed,Gujarat,Mysuru
O012783,C03259,2024-01-21,Mobile App,Mobile,CAM0005,3,Completed,Bihar,Indore
O012784,C02402,2024-06-18,Website,Desktop,,3,Completed,Madhya Pradesh,Vadodara
O012785,C03452,2025-06-27,Mobile App,Mobile,,1,Shipped,Kerala,Vadodara
O012786,C02468,2025-02-19,Website,Desktop,,1,Completed,Kerala,Vadodara
O012787,C00530,2025-03-30,Mobile App,Mobile,,4,Completed,Bihar,Chennai
O012788,C00492,2024-07-24,Website,Desktop,,3,Completed,West Bengal,Surat
O012789,C05286,2024-11-28,Marketplace,Tablet,,3,Completed,Gujarat,Jaipur
O012790,C06171,2024-01-21,Mobile App,Desktop,CAM0005,7,Shipped,Gujarat,Vadodara
O012791,C06939,2024-03-05,Website,Mobile,,2,Completed,Haryana,Kochi
O012792,C00804,2025-07-30,Mobile App,Mobile,,4,Completed,Tamil Nadu,Hyderabad
O012793,C04854,2024-03-28,Website,Mobile,,1,Cancelled,Uttar Pradesh,Pune
O012794,C02330,2025-04-23,Website,Mobile,,5,Completed,Kerala,Kochi
O012795,C06757,2024-02-12,Mobile App,Mobile,,3,Completed,Maharashtra,Hyderabad
O012796,C00327,2024-05-20,Website,Desktop,CAM0023,3,Completed,Karnataka,Surat
O012797,C04099,2025-01-08,Mobile App,Mobile,,5,Completed,Haryana,Mumbai
O012798,C05174,2025-05-30,Website,Mobile,,4,Completed,Maharashtra,Coimbatore
O012799,C05751,2025-05-14,Website,Desktop,,5,Completed,Maharashtra,Pune
O012800,C03555,2024-10-05,Mobile App,Desktop,,4,Shipped,Kerala,Indore
O012801,C06675,2024-11-21,Website,Mobile,,2,Completed,Punjab,Surat
O012802,C05405,2025-02-21,Mobile App,Mobile,,6,Completed,Rajasthan,Jaipur
O012803,C00423,2025-07-06,Marketplace,Mobile,,1,Shipped,Punjab,Chennai
O012804,C05117,2024-11-03,Mobile App,Desktop,,3,Shipped,Maharashtra,Chennai
O012805,C04829,2024-11-02,Website,Desktop,,4,Completed,Telangana,Vadodara
O012806,C07349,2025-04-14,Mobile App,Mobile,CAM0076,5,Completed,West Bengal,Jaipur
O012807,C05212,2024-07-02,Mobile App,Mobile,,4,Completed,Delhi,Patna
O012808,C07616,2024-10-17,Website,Mobile,,1,Cancelled,Bihar,Bengaluru
O012809,C01421,2024-09-05,Mobile App,Mobile,,3,Cancelled,Madhya Pradesh,Coimbatore
O012810,C04040,2024-11-19,Mobile App,Desktop,CAM0055,3,Completed,Madhya Pradesh,New Delhi
O012811,C04737,2025-03-18,Website,Mobile,,3,Completed,Odisha,Mumbai
O012812,C06813,2024-02-28,Marketplace,Mobile,,4,Completed,Gujarat,Bengaluru
O012813,C02557,2024-09-25,Website,Desktop,,4,Completed,Telangana,Kochi
O012814,C06313,2024-11-13,Mobile App,Mobile,,3,Completed,Madhya Pradesh,Chandigarh
O012815,C02880,2024-04-03,Website,Mobile,,4,Completed,Kerala,New Delhi
O012816,C07308,2024-09-10,Mobile App,Desktop,CAM0042,3,Shipped,Madhya Pradesh,Bhubaneswar
O012817,C01506,2025-04-04,Website,Desktop,CAM0078,4,Completed,Odisha,Lucknow
O012818,C00864,2025-05-29,Mobile App,Mobile,CAM0082,3,Completed,Karnataka,Bengaluru
O012819,C01114,2025-06-16,Mobile App,Mobile,,2,Shipped,Bihar,Gurugram
O012820,C02868,2024-04-13,Website,Mobile,CAM0019,4,Completed,Madhya Pradesh,Pune
O012821,C06380,2025-02-05,Website,Desktop,CAM0070,5,Completed,Gujarat,Mysuru
O012822,C03791,2024-11-28,Website,Tablet,,4,Completed,Delhi,Lucknow
O012823,C01154,2024-04-02,Marketplace,Desktop,CAM0019,4,Completed,Odisha,Indore
O012824,C04115,2025-07-10,Website,Mobile,CAM0094,2,Shipped,Gujarat,Vadodara
O012825,C01149,2025-07-27,Mobile App,Desktop,,5,Completed,Haryana,Lucknow
O012826,C04727,2025-06-25,Mobile App,Desktop,,6,Completed,Tamil Nadu,Chennai
O012827,C07513,2025-03-12,Mobile App,Mobile,CAM0072,2,Completed,Karnataka,Indore
O012828,C01441,2024-01-10,Website,Desktop,CAM0005,4,Completed,Tamil Nadu,Bengaluru
O012829,C05307,2025-03-31,Marketplace,Mobile,,1,Completed,Kerala,Mysuru
O012830,C07069,2025-02-18,Website,Mobile,,4,Completed,Odisha,Indore
O012831,C00863,2025-06-01,Mobile App,Tablet,CAM0081,2,Completed,Bihar,Chennai
O012832,C04609,2025-01-09,Website,Tablet,,2,Completed,Odisha,Mysuru
O012833,C07440,2025-06-14,Mobile App,Tablet,,5,Completed,Tamil Nadu,Coimbatore
O012834,C07474,2025-06-07,Website,Desktop,,1,Completed,Kerala,Patna
O012835,C04614,2025-01-07,Website,Mobile,,3,Completed,Gujarat,Lucknow
O012836,C07612,2025-03-14,Website,Mobile,CAM0072,3,Shipped,Madhya Pradesh,Mumbai
O012837,C02262,2024-07-13,Website,Mobile,,2,Shipped,Bihar,Bhubaneswar
O012838,C01394,2024-09-21,Marketplace,Tablet,,4,Completed,Uttar Pradesh,Bhubaneswar
O012839,C06573,2025-05-21,Website,Tablet,,3,Completed,Tamil Nadu,Kochi
O012840,C04740,2025-03-01,Website,Mobile,,6,Completed,Gujarat,Mumbai
O012841,C02959,2024-04-08,Website,Desktop,,3,Completed,Haryana,Gurugram
O012842,C03182,2024-01-30,Website,Mobile,,4,Completed,Telangana,New Delhi
O012843,C06977,2024-10-17,Website,Desktop,,3,Completed,Gujarat,New Delhi
O012844,C02702,2025-07-28,Mobile App,Mobile,,3,Completed,Madhya Pradesh,Mumbai
O012845,C07274,2025-05-01,Website,Desktop,,6,Completed,Madhya Pradesh,Kolkata
O012846,C04516,2025-02-09,Mobile App,Mobile,CAM0068,4,Completed,Rajasthan,Gurugram
O012847,C03075,2024-01-28,Marketplace,Tablet,CAM0003,3,Completed,Bihar,Bhubaneswar
O012848,C06555,2024-05-25,Website,Mobile,,4,Completed,Punjab,Bhubaneswar
O012849,C01398,2024-10-14,Mobile App,Mobile,,4,Completed,Karnataka,Bhubaneswar
O012850,C03798,2025-08-03,Website,Tablet,,2,Completed,Bihar,Surat
O012851,C04995,2024-09-08,Website,Mobile,,3,Completed,West Bengal,Bengaluru
O012852,C04437,2024-06-10,Mobile App,Tablet,,4,Completed,Bihar,Chandigarh
O012853,C06884,2024-04-19,Mobile App,Mobile,,3,Completed,Maharashtra,Patna
O012854,C02654,2025-02-01,Website,Mobile,,2,Completed,Madhya Pradesh,Lucknow
O012855,C00186,2024-09-27,Mobile App,Mobile,,5,Completed,Maharashtra,Kolkata
O012856,C03235,2024-07-06,Mobile App,Desktop,CAM0035,4,Completed,Punjab,Gurugram
O012857,C02063,2025-06-15,Website,Tablet,,1,Completed,Bihar,New Delhi
O012858,C07602,2024-10-02,Mobile App,Mobile,,5,Completed,Tamil Nadu,Coimbatore
O012859,C05115,2024-09-03,Website,Mobile,CAM0041,5,Completed,Telangana,Coimbatore
O012860,C02654,2024-11-19,Mobile App,Tablet,,3,Completed,Delhi,Chandigarh
O012861,C07871,2024-01-18,Mobile App,Mobile,,3,Completed,Bihar,Vadodara
O012862,C00583,2025-02-11,Mobile App,Mobile,,3,Completed,Gujarat,Gurugram
O012863,C00017,2025-02-14,Website,Desktop,,4,Completed,Madhya Pradesh,Gurugram
O012864,C01285,2024-05-04,Website,Mobile,,3,Completed,Uttar Pradesh,Ahmedabad
O012865,C03039,2024-11-15,Website,Tablet,CAM0054,3,Completed,Rajasthan,Bhubaneswar
O012866,C03749,2024-06-01,Mobile App,Desktop,,4,Shipped,Haryana,Mumbai
O012867,C05263,2025-08-03,Website,Mobile,,4,Completed,Haryana,Patna
O012868,C05775,2025-07-10,Website,Tablet,,4,Completed,Madhya Pradesh,Vadodara
O012869,C03916,2024-01-20,Website,Desktop,,3,Completed,Bihar,Hyderabad
O012870,C02006,2024-09-03,Website,Mobile,,3,Completed,Odisha,Hyderabad
O012871,C00637,2025-01-24,Website,Mobile,,3,Completed,West Bengal,Vadodara
O012872,C06907,2024-12-12,Website,Tablet,,5,Returned,Bihar,New Delhi
O012873,C07721,2025-04-20,Website,Mobile,,3,Completed,Bihar,Gurugram
O012874,C00606,2024-07-21,Website,Mobile,,4,Completed,West Bengal,Surat
O012875,C05747,2024-01-09,Mobile App,Mobile,CAM0002,3,Completed,Kerala,Lucknow
O012876,C05005,2025-06-14,Website,Mobile,,2,Completed,Madhya Pradesh,Bengaluru
O012877,C00744,2024-04-12,Website,Mobile,,5,Shipped,West Bengal,Bengaluru
O012878,C05982,2024-09-02,Marketplace,Desktop,CAM0041,3,Completed,Bihar,Mysuru
O012879,C01575,2024-11-14,Mobile App,Mobile,,3,Completed,Kerala,Ahmedabad
O012880,C01621,2024-12-16,Mobile App,Desktop,,4,Completed,Rajasthan,Patna
O012881,C05948,2024-08-21,Mobile App,Mobile,,5,Completed,Maharashtra,Bengaluru
O012882,C05910,2024-02-06,Mobile App,Mobile,,4,Completed,Karnataka,Ahmedabad
O012883,C06966,2024-12-10,Mobile App,Mobile,,5,Completed,Haryana,Jaipur
O012884,C04734,2024-10-18,Mobile App,Mobile,,4,Shipped,Gujarat,Chennai
O012885,C04645,2024-01-17,Website,Mobile,CAM0001,1,Shipped,Kerala,Hyderabad
O012886,C01364,2024-03-30,Mobile App,Desktop,,3,Cancelled,Karnataka,Vadodara
O012887,C04159,2024-12-13,Mobile App,Mobile,,4,Completed,Punjab,Lucknow
O012888,C07728,2025-03-19,Mobile App,Mobile,CAM0075,4,Completed,Gujarat,Surat
O012889,C04037,2024-09-09,Marketplace,Tablet,,6,Completed,Haryana,Chandigarh
O012890,C05091,2025-08-15,Website,Mobile,,3,Completed,Madhya Pradesh,New Delhi
O012891,C00996,2024-07-02,Marketplace,Mobile,,2,Completed,Gujarat,Pune
O012892,C06428,2024-10-16,Marketplace,Mobile,CAM0049,3,Completed,Delhi,Lucknow
O012893,C03723,2024-08-02,Mobile App,Mobile,,3,Completed,Madhya Pradesh,Lucknow
O012894,C07369,2024-06-06,Mobile App,Desktop,,3,Returned,Odisha,Kolkata
O012895,C06766,2025-01-27,Website,Desktop,,6,Completed,Uttar Pradesh,Gurugram
O012896,C05439,2024-01-20,Website,Mobile,,4,Completed,Odisha,Patna
O012897,C06171,2025-04-15,Marketplace,Tablet,,4,Completed,Delhi,Kolkata
O012898,C02531,2025-03-06,Mobile App,Desktop,,5,Completed,Rajasthan,Gurugram
O012899,C05706,2024-03-08,Website,Mobile,,3,Shipped,Madhya Pradesh,Mysuru
O012900,C01487,2024-03-17,Mobile App,Mobile,CAM0012,5,Completed,Haryana,Lucknow
O012901,C06109,2024-04-11,Website,Mobile,CAM0016,3,Completed,Madhya Pradesh,Chennai
O012902,C06108,2025-08-07,Website,Mobile,,3,Completed,Delhi,Coimbatore
O012903,C07671,2024-07-25,Website,Desktop,CAM0034,3,Completed,Haryana,Pune
O012904,C00608,2024-07-31,Mobile App,Mobile,,3,Completed,Odisha,Mysuru
O012905,C02321,2024-03-19,Mobile App,Mobile,,5,Completed,Rajasthan,Bengaluru
O012906,C05259,2024-04-22,Website,Mobile,,2,Completed,Maharashtra,Coimbatore
O012907,C03902,2024-05-12,Mobile App,Tablet,CAM0023,6,Completed,Uttar Pradesh,Chennai
O012908,C01133,2024-07-15,Website,Mobile,,2,Completed,Kerala,Chennai
O012909,C05370,2024-01-25,Mobile App,Tablet,,2,Completed,Maharashtra,Jaipur
O012910,C04434,2025-04-16,Website,Mobile,,4,Completed,Delhi,Pune
O012911,C01097,2025-06-26,Mobile App,Desktop,,3,Completed,Madhya Pradesh,Kochi
O012912,C06521,2024-10-16,Marketplace,Desktop,,3,Completed,Odisha,Ahmedabad
O012913,C04104,2024-09-12,Mobile App,Mobile,,4,Completed,Delhi,Kolkata
O012914,C06976,2024-07-24,Website,Mobile,CAM0034,2,Completed,Maharashtra,Lucknow
O012915,C03150,2025-04-19,Mobile App,Mobile,CAM0076,4,Completed,Delhi,Ahmedabad
O012916,C06969,2024-03-08,Website,Desktop,,5,Completed,Telangana,Chennai
O012917,C02549,2024-08-02,Website,Mobile,CAM0031,3,Completed,Kerala,Bhubaneswar
O012918,C03070,2025-02-25,Mobile App,Mobile,,3,Completed,Karnataka,Bhubaneswar
O012919,C01610,2025-07-11,Marketplace,Tablet,,4,Completed,Odisha,New Delhi
O012920,C03976,2025-08-03,Marketplace,Mobile,,3,Completed,Tamil Nadu,Pune
O012921,C01649,2025-06-22,Website,Desktop,,1,Completed,Uttar Pradesh,Pune
O012922,C01633,2025-04-06,Marketplace,Mobile,,4,Completed,Punjab,Vadodara
O012923,C00047,2025-03-30,Website,Mobile,,4,Completed,West Bengal,Jaipur
O012924,C07304,2024-10-27,Website,Mobile,,3,Completed,Delhi,Mysuru
O012925,C06482,2024-10-14,Website,Mobile,,3,Completed,Rajasthan,Vadodara
O012926,C07394,2024-01-02,Mobile App,Mobile,,4,Completed,Kerala,Mumbai
O012927,C01314,2024-01-20,Mobile App,Mobile,CAM0001,3,Completed,Bihar,Mysuru
O012928,C01997,2025-04-21,Website,Mobile,,4,Completed,Haryana,Chennai
O012929,C04366,2025-05-05,Website,Mobile,,3,Completed,Delhi,Ahmedabad
O012930,C00387,2024-09-13,Website,Mobile,,3,Shipped,Tamil Nadu,Mumbai
O012931,C01625,2025-03-28,Marketplace,Mobile,,4,Completed,Bihar,Mysuru
O012932,C07627,2025-03-13,Mobile App,Mobile,CAM0071,4,Shipped,Tamil Nadu,Ahmedabad
O012933,C06638,2025-02-01,Website,Mobile,,5,Completed,Odisha,Mumbai
O012934,C00016,2024-06-01,Website,Desktop,,2,Completed,Telangana,Indore
O012935,C02838,2024-08-09,Website,Mobile,,5,Completed,Uttar Pradesh,Indore
O012936,C00434,2025-03-11,Mobile App,Desktop,CAM0073,4,Completed,Kerala,Jaipur
O012937,C00113,2024-05-15,Website,Mobile,,5,Completed,Bihar,Kochi
O012938,C04070,2025-06-11,Marketplace,Mobile,CAM0090,2,Completed,Maharashtra,Vadodara
O012939,C03686,2024-10-05,Mobile App,Mobile,,3,Completed,Rajasthan,Mysuru
O012940,C04272,2025-08-07,Website,Mobile,,5,Completed,Punjab,Coimbatore
O012941,C00411,2025-04-29,Mobile App,Mobile,CAM0076,5,Completed,Maharashtra,Patna
O012942,C04067,2025-06-29,Website,Mobile,CAM0086,4,Completed,Odisha,Lucknow
O012943,C07277,2024-09-01,Website,Desktop,CAM0041,4,Completed,Madhya Pradesh,Gurugram
O012944,C01022,2024-01-18,Marketplace,Mobile,,4,Completed,Rajasthan,New Delhi
O012945,C00619,2025-07-09,Mobile App,Mobile,,3,Completed,Punjab,Mumbai
O012946,C06762,2024-05-22,Marketplace,Desktop,,3,Shipped,Punjab,Indore
O012947,C05979,2025-05-15,Mobile App,Tablet,,3,Returned,Tamil Nadu,Kochi
O012948,C00882,2025-06-10,Website,Mobile,CAM0089,3,Completed,Madhya Pradesh,Surat
O012949,C06865,2024-04-02,Mobile App,Mobile,,5,Completed,Karnataka,Bengaluru
O012950,C01105,2025-01-17,Website,Mobile,,2,Completed,Haryana,Ahmedabad
O012951,C01737,2024-10-05,Website,Desktop,CAM0047,3,Completed,Uttar Pradesh,Indore
O012952,C05340,2025-03-24,Mobile App,Desktop,,4,Completed,Tamil Nadu,Hyderabad
O012953,C05560,2025-08-05,Mobile App,Mobile,,1,Completed,Telangana,New Delhi
O012954,C03410,2024-10-14,Website,Mobile,,2,Completed,Rajasthan,Mumbai
O012955,C01640,2025-04-20,Mobile App,Mobile,,5,Completed,Haryana,New Delhi
O012956,C07205,2024-06-19,Mobile App,Mobile,CAM0026,3,Completed,Uttar Pradesh,Jaipur
O012957,C05641,2025-06-08,Website,Tablet,,3,Completed,Bihar,New Delhi
O012958,C01971,2025-01-06,Website,Desktop,,3,Completed,Delhi,Pune
O012959,C00030,2025-01-27,Website,Tablet,CAM0061,2,Completed,Rajasthan,Lucknow
O012960,C07831,2024-07-03,Website,Mobile,,6,Shipped,Delhi,Lucknow
O012961,C01884,2025-05-24,Mobile App,Mobile,,5,Completed,Karnataka,Jaipur
O012962,C00439,2025-03-07,Website,Mobile,,3,Completed,Odisha,Mumbai
O012963,C04937,2024-07-27,Website,Tablet,,5,Completed,Bihar,Kochi
O012964,C05586,2024-11-24,Mobile App,Desktop,CAM0051,5,Completed,Haryana,Pune
O012965,C01952,2024-12-26,Website,Mobile,CAM0056,3,Completed,Madhya Pradesh,Ahmedabad
O012966,C01855,2025-03-19,Website,Mobile,CAM0072,3,Completed,Gujarat,Chennai
O012967,C00656,2025-03-16,Mobile App,Desktop,CAM0074,4,Completed,Rajasthan,Jaipur
O012968,C07131,2025-01-03,Mobile App,Mobile,,6,Shipped,Delhi,Jaipur
O012969,C01787,2024-04-15,Website,Desktop,,4,Completed,Odisha,Gurugram
O012970,C06709,2024-11-20,Mobile App,Mobile,,3,Completed,Uttar Pradesh,New Delhi
O012971,C01686,2024-08-19,Website,Desktop,,4,Completed,Delhi,Patna
O012972,C05271,2024-09-05,Website,Mobile,,3,Completed,Uttar Pradesh,Ahmedabad
O012973,C04312,2024-11-12,Website,Mobile,CAM0051,6,Completed,Punjab,Ahmedabad
O012974,C01063,2024-09-20,Website,Mobile,,3,Completed,Karnataka,Chennai
O012975,C03231,2025-05-17,Website,Mobile,CAM0085,4,Completed,Kerala,Kochi
O012976,C07788,2024-09-19,Website,Mobile,CAM0043,4,Completed,Bihar,Hyderabad
O012977,C04855,2025-02-19,Website,Mobile,CAM0069,2,Completed,Madhya Pradesh,Pune
O012978,C03547,2024-03-10,Mobile App,Desktop,,2,Completed,Madhya Pradesh,Patna
O012979,C01661,2024-08-21,Website,Tablet,,3,Completed,Uttar Pradesh,Gurugram
O012980,C04635,2025-03-07,Website,Mobile,,4,Completed,Telangana,Chandigarh
O012981,C01470,2024-02-23,Mobile App,Tablet,CAM0007,1,Completed,Tamil Nadu,Chennai
O012982,C05554,2024-06-18,Website,Tablet,,1,Shipped,Maharashtra,Chandigarh
O012983,C06046,2024-02-05,Website,Mobile,CAM0009,4,Completed,Rajasthan,Bengaluru
O012984,C04691,2024-09-15,Website,Mobile,CAM0045,3,Completed,Kerala,Mumbai
O012985,C04628,2024-09-07,Website,Mobile,,3,Completed,West Bengal,Ahmedabad
O012986,C04547,2024-01-13,Website,Mobile,CAM0005,3,Completed,Karnataka,Mysuru
O012987,C06550,2025-06-24,Website,Mobile,CAM0087,3,Completed,Tamil Nadu,New Delhi
O012988,C02664,2024-02-26,Mobile App,Mobile,,3,Completed,Bihar,Hyderabad
O012989,C07536,2024-06-09,Website,Mobile,,4,Completed,Telangana,Bengaluru
O012990,C03130,2025-03-12,Website,Desktop,,4,Completed,Rajasthan,Chandigarh
O012991,C00894,2024-08-17,Marketplace,Desktop,,5,Completed,West Bengal,Indore
O012992,C01563,2024-07-11,Website,Mobile,,4,Completed,Haryana,Kochi
O012993,C07731,2024-12-22,Mobile App,Desktop,,3,Completed,Kerala,Kolkata
O012994,C05470,2024-12-17,Website,Mobile,,3,Completed,West Bengal,Hyderabad
O012995,C02809,2024-09-14,Marketplace,Mobile,CAM0043,5,Completed,Bihar,Surat
O012996,C07233,2024-10-19,Marketplace,Mobile,,3,Completed,Tamil Nadu,New Delhi
