return_id,order_item_id,return_date,reason,refund_amount
RETNTSNG3JP,OI0001163,2024-05-24,Damaged,26007.06
RET8YETUZ4N,OI0022650,2025-05-25,Size/fit,7267.69
RET7HDCNT21,OI0038629,2024-09-01,Wrong Item,2261.37
RETO29N4MPG,OI0021823,2024-10-30,Size/fit,158.78
RET61QJRXSJ,OI0006852,2025-02-11,Arrived late,65876.23
RETTWMNQVAL,OI0020729,2024-02-10,Not as described,2946.09
RETT3CNSPZB,OI0018185,2024-01-26,Damaged,1426.56
RETNDVFSCI4,OI0021999,2024-03-01,Arrived late,3011.28
RET2ARVNK3R,OI0035349,2024-07-17,Arrived late,1504.71
RETXEJTTBLZ,OI0010822,2024-12-06,Wrong Item,3333.41
RETFS66RYX8,OI0040488,2024-08-12,Not as described,3244.11
RET4K3039VA,OI0044472,2024-03-25,Not as described,1349.51
RETTG55KU3W,OI0009481,2025-04-06,Other,808.37
RETJN72BQ5P,OI0000477,2024-10-01,Damaged,2901.03
RETO4AG84N7,OI0043894,2024-06-06,Wrong Item,755.42
RET4F05YOJM,OI0016578,2025-05-15,Damaged,1720.24
RETUBE9T8L9,OI0010055,2025-06-03,Other,3710.93
RETNSIFPOUD,OI0020434,2024-06-23,Size/fit,2606.73
RETQQY1L04H,OI0031403,2024-09-07,Arrived late,87.76
RETCQTP8PPW,OI0040676,2024-08-21,Damaged,1057.8
RETEY0JB1UD,OI0044281,2024-09-12,Arrived late,7279.82
RETDJJNS75M,OI0039415,2025-07-07,Wrong Item,325.83
RETTSZF756Q,OI0034292,2024-02-19,Size/fit,24722.28
RETP8ZZU5UR,OI0017698,2024-03-29,Wrong Item,6118.82
RETI4Z4R57Q,OI0025953,2025-02-04,Size/fit,5692.54
RETIVOXZ99G,OI0023713,2024-05-03,Size/fit,754.5
RETCYEFPQWW,OI0009546,2025-05-28,Arrived late,775.33
RETFW33WRSF,OI0027698,2024-05-05,Wrong Item,891.18
RETAT828E9N,OI0034334,2024-08-31,Wrong Item,51241.5
RET69TPDJIO,OI0020802,2025-04-22,Damaged,6597.95
RETS48QQG5H,OI0000746,2025-06-14,Wrong Item,10614.21
RET2AFI89RX,OI0008481,2024-08-03,Damaged,2444.34
RETB399T16S,OI0017713,2024-04-05,Not as described,13967.63
RETTMCQ2QP0,OI0033286,2025-05-29,Not as described,2960.47
RETAPL260C1,OI0010093,2024-05-04,Not as described,146163.51
RETJM508DV8,OI0042336,2025-01-30,Other,1737.81
RET36EHT08S,OI0009673,2024-04-21,Wrong Item,2623.67
RET7BOUW8IU,OI0038948,2024-04-25,Other,599.0
RETZO49ELIR,OI0043310,2025-05-16,Wrong Item,2036.36
RET81STAJ8V,OI0019175,2025-06-14,Damaged,11716.52
RETYQCTM5DQ,OI0011551,2025-03-26,Other,12214.67
RET3KPS5FUH,OI0014857,2024-09-18,Other,4185.89
RETPOHSMOU9,OI0021598,2024-03-31,Other,7685.4
RET8S1WY5HX,OI0017492,2024-05-29,Size/fit,7232.83
RETF3ONWQPX,OI0017123,2025-06-11,Damaged,418.22
RETT2FKEAGZ,OI0008851,2025-01-29,Not as described,241.48
RET9NOD6HUT,OI0010238,2024-02-24,Damaged,7102.51
RETOO3VP6A8,OI0032893,2024-04-12,Size/fit,1231.11
RET935ZXOYE,OI0003863,2025-07-19,Wrong Item,6780.28
RETSDVSBOV3,OI0041864,2024-05-04,Damaged,7098.03
RETLH11FFDR,OI0014164,2024-11-24,Other,9873.39
RETTR1HHK64,OI0018790,2024-04-13,Not as described,1513.63
RETO22K60B7,OI0025467,2024-11-18,Not as described,6713.23
RETPDWWVOLO,OI0000151,2025-02-07,Wrong Item,2192.76
RETZ35K8UGO,OI0008903,2025-02-02,Damaged,305.76
RET43EV9WJB,OI0007407,2025-01-24,Size/fit,451.42
RETGTEUV7CY,OI0023227,2025-06-01,Wrong Item,77977.43
RETZFRNGKGU,OI0024093,2025-05-31,Damaged,4862.13
RETTNZZH7QS,OI0009862,2025-05-15,Arrived late,1760.21
RETTZ00AKLD,OI0002183,2025-05-24,Not as described,3197.33
RETTJST5I6E,OI0011239,2025-06-30,Size/fit,9031.46
RETQMH1K107,OI0023877,2025-06-11,Other,19888.56
RET5YUUGZZO,OI0019923,2025-05-18,Size/fit,762.42
RETJQVQ0UU3,OI0031262,2024-07-05,Other,3587.21
RETZM748V4R,OI0009414,2025-02-20,Size/fit,12573.26
RET8MK9QMVR,OI0020167,2025-02-26,Not as described,1953.62
RET8VAGWTX1,OI0039717,2025-06-30,Other,4821.87
RET0BQR3HYI,OI0022727,2024-06-06,Damaged,11063.13
RET0CQJYZ7F,OI0008035,2024-06-08,Other,2716.93
RETTDYDL3AF,OI0041434,2024-04-18,Wrong Item,26270.11
RETQQO37NX0,OI0001490,2024-07-30,Damaged,6116.16
RETD5RL2CYC,OI0035013,2025-04-02,Wrong Item,1610.22
RETUHUZ4F5E,OI0024522,2025-02-27,Size/fit,6141.47
RETS95GV6QM,OI0030246,2024-03-14,Damaged,1969.65
RETW360CWP3,OI0035393,2024-03-02,Size/fit,6219.44
RETI9GOFMIV,OI0029921,2024-07-11,Arrived late,1577.88
RETKRGVGH9O,OI0014828,2024-04-12,Size/fit,2253.03
RETBI48BSEQ,OI0041858,2024-11-08,Size/fit,1672.8
RETPK39VGGO,OI0008318,2024-03-29,Wrong Item,789.5
RET963QNX57,OI0042411,2024-06-04,Other,1430.14
RET68LNAWRC,OI0024433,2024-08-12,Arrived late,18356.8
RETDLYRSJQI,OI0025329,2025-06-14,Size/fit,325.46
RETDLQT72KP,OI0013850,2024-04-03,Size/fit,10693.8
RETDICK47KU,OI0037194,2025-04-27,Arrived late,2622.15
RETKIVR5MUZ,OI0039652,2025-02-28,Arrived late,4016.92
RETI8X6HDKB,OI0009929,2024-05-17,Damaged,80.74
RET3BX4870R,OI0038340,2024-05-14,Wrong Item,844.82
RETOS6PEKH6,OI0024430,2025-06-21,Arrived late,280.9
RETUEW6L1RK,OI0042868,2024-01-31,Arrived late,15587.13
RETMMRPKX4L,OI0013990,2024-01-26,Not as described,147.83
RETUF6V5KI5,OI0045647,2024-09-14,Other,2739.73
RET0OOYCNJV,OI0000284,2025-02-27,Arrived late,102.64
RETJWET3AKQ,OI0018193,2025-02-07,Wrong Item,827.42
RETFRF623N6,OI0017838,2025-07-14,Other,80261.9
RETY0WH9WRT,OI0005908,2025-02-04,Other,16795.26
RET4HPBVAIR,OI0014184,2025-02-07,Size/fit,8317.73
RETFVQL28IR,OI0037235,2025-07-09,Size/fit,7006.95
RET78PWAGWF,OI0001819,2024-07-16,Size/fit,1466.37
RETIML6T4CN,OI0022082,2024-12-30,Size/fit,1133.24
RET8EM0LMPR,OI0005072,2024-12-15,Not as described,15362.21
RET5G54IQ5P,OI0035673,2024-02-02,Arrived late,2001.67
RET1VBSV9AM,OI0043581,2024-11-01,Size/fit,18783.45
RETLE13UM4D,OI0035876,2024-10-25,Damaged,2708.34
RETZSOHD5KL,OI0019070,2025-06-28,Size/fit,2038.16
RETJ3CUZ0Y8,OI0011512,2024-08-13,Arrived late,3170.33
RETWI5N6MNN,OI0005688,2025-07-01,Size/fit,377.05
RETWTMW1BDN,OI0034262,2024-12-27,Not as described,5039.57
RETEBKN558F,OI0018623,2024-12-06,Wrong Item,1264.01
RETM7A29B1E,OI0014217,2025-07-06,Wrong Item,6341.18
RET9S4KR16W,OI0022813,2024-04-07,Arrived late,909.11
RET8T7ANTIG,OI0020259,2024-10-27,Wrong Item,2406.73
RETCRWCV9JT,OI0029924,2025-06-16,Wrong Item,94577.35
RETT9BZAJJX,OI0006109,2024-12-05,Damaged,1727.08
RET7VCW5SKR,OI0024991,2025-06-05,Arrived late,18386.25
RETMI1HVSQV,OI0032069,2025-04-19,Arrived late,6439.21
RET9WAQZ6IZ,OI0029978,2025-03-18,Wrong Item,1220.74
RET25PEZ344,OI0013507,2025-08-07,Wrong Item,6744.59
RET7P9D6D5X,OI0044448,2025-04-23,Wrong Item,2659.24
RETYMZ2X3KM,OI0023802,2025-04-23,Other,8863.57
RETOGVDBVAG,OI0024206,2025-05-20,Not as described,6284.64
RETMEFXU815,OI0038781,2025-01-16,Size/fit,883.97
RETYDUDZDA3,OI0031351,2024-12-10,Not as described,842.97
RETOBEGZ6BU,OI0010870,2024-11-22,Arrived late,29154.74
RETVCPSHB23,OI0011964,2024-05-15,Damaged,1486.04
RETYE5T0AUM,OI0032282,2025-05-25,Size/fit,140.31
RETEC13G463,OI0030282,2025-07-09,Damaged,1028.68
RETIHC55XMT,OI0013577,2025-05-18,Other,39034.42
RETJJTC1L8Y,OI0042221,2024-06-13,Arrived late,10514.45
RETJ1LK4KI4,OI0033568,2024-10-28,Other,8650.99
RET4O7731G1,OI0004449,2024-08-14,Arrived late,541.75
RETVU50Z7DA,OI0015200,2024-04-28,Damaged,792.2
RETU76PT9OD,OI0013543,2024-12-03,Damaged,1260.18
RETY2Y3C3O5,OI0045776,2025-01-11,Damaged,3048.52
RET431C4RXD,OI0036090,2025-05-11,Arrived late,38405.19
RET9MGRY7TM,OI0015615,2024-02-20,Wrong Item,2632.73
RET07HO5FCS,OI0003001,2024-10-16,Damaged,12182.44
RET4YFRNYYM,OI0042394,2025-04-06,Other,4744.04
RET6HLS3NZD,OI0033236,2024-10-29,Size/fit,7960.62
RETJPM2DAAC,OI0023499,2024-03-16,Arrived late,761.13
RETJBP5O5KN,OI0044679,2025-01-18,Other,1417.38
RETG0X17ZOR,OI0012366,2024-12-02,Not as described,7028.74
RETPEF55IDF,OI0003264,2024-08-20,Not as described,3204.79
RET4A35WHXF,OI0003864,2025-07-14,Size/fit,6088.41
RETD38CW02I,OI0043715,2024-11-28,Wrong Item,7858.4
RET0XNMWZV0,OI0003289,2025-03-22,Damaged,1289.81
RETQEBM4LGC,OI0023623,2025-06-21,Arrived late,11775.45
RETSELJAZ5A,OI0044368,2024-09-19,Other,19963.12
RETA8AWA23U,OI0007169,2025-06-24,Damaged,7974.38
RET9RCVHM8H,OI0034847,2025-04-29,Other,2175.93
RET99CYF2X2,OI0038556,2024-09-08,Arrived late,1510.78
RETAAK4F2FM,OI0002792,2024-07-17,Not as described,103.32
RETSZ2X0JDY,OI0016477,2024-01-08,Damaged,3009.3
RETKYK020O5,OI0005752,2025-01-23,Size/fit,10292.06
RET5ECB11PE,OI0041693,2024-07-30,Wrong Item,29187.6
RETFNJN19XE,OI0001283,2024-12-06,Size/fit,35056.7
RETCD2PMKES,OI0043010,2025-01-02,Wrong Item,43559.04
RETN5PG3GNV,OI0019641,2025-04-29,Other,1123.37
RET5OPAC7JU,OI0027180,2024-08-25,Damaged,34101.36
RET90HXX5KW,OI0033327,2024-10-22,Damaged,1235.02
RETIY71WKC7,OI0021702,2025-01-28,Wrong Item,3311.11
RETDJT2C3GH,OI0004065,2025-07-13,Not as described,832.97
RET4PAUTZSP,OI0027823,2024-08-25,Arrived late,36300.72
RET5WHHAQZT,OI0019697,2024-02-28,Size/fit,189.55
RETW87YFTCL,OI0028357,2025-03-17,Other,5238.13
RETPGSV21K4,OI0000408,2025-07-01,Size/fit,40666.98
RETERYWQOAC,OI0027755,2025-01-27,Size/fit,3474.0
RETBEC51A1D,OI0043114,2024-06-02,Other,438.06
RETCJE81WZJ,OI0028519,2025-06-12,Other,3643.48
RETRG318F6E,OI0004846,2025-05-12,Damaged,9297.1
RET8Y7QD8N2,OI0038599,2025-03-08,Size/fit,8150.0
RET9IPRCKEG,OI0010937,2024-02-26,Arrived late,340.92
RET7AF3HJA1,OI0038933,2025-06-27,Arrived late,528.24
RETLBCTHJMG,OI0036584,2024-10-01,Wrong Item,3151.28
RETFIPFTAS7,OI0011547,2024-10-25,Other,1754.39
RETGKQJIGRQ,OI0002266,2024-12-15,Damaged,18599.38
RETEMK2RQJQ,OI0014488,2024-04-20,Arrived late,2818.19
RET206PFPHW,OI0014574,2024-11-16,Not as described,2146.4
RETJX3MOSHG,OI0008375,2024-08-23,Damaged,4138.28
RETCLN8NZBB,OI0027881,2024-12-09,Damaged,7516.02
RETN7NACEWT,OI0004058,2025-05-28,Arrived late,2850.6
RETA5HYVUQ9,OI0018239,2024-11-16,Not as described,3633.74
RET9YGC6798,OI0004230,2024-10-15,Wrong Item,7798.35
RET7DVKK864,OI0038771,2025-01-04,Arrived late,2348.16
RET0GC3F2BO,OI0004249,2024-07-29,Not as described,6212.23
RETMLSYAUHD,OI0033149,2024-07-15,Damaged,1032.56
RETS9J07WW1,OI0008616,2025-08-28,Not as described,6748.85
RET3O8D9JQ3,OI0028378,2025-03-19,Damaged,3687.23
RETD8KGJF5D,OI0010090,2025-06-01,Arrived late,23830.8
RETDFD12NTX,OI0031446,2024-01-29,Other,7642.74
RETNARH5ETJ,OI0005716,2024-04-09,Arrived late,5380.26
RETYLJMDKF9,OI0018514,2024-11-02,Size/fit,1279.87
RET7ZADYURJ,OI0046094,2025-05-28,Size/fit,4388.86
RETHBUNW6TI,OI0008394,2025-05-08,Size/fit,2536.3
RETVKKQOVKG,OI0002876,2024-06-10,Arrived late,3311.77
RETI0LIO57N,OI0007271,2024-01-30,Wrong Item,840.36
RETL0876QKC,OI0020632,2024-12-19,Arrived late,42430.46
RETJXSUFAEX,OI0044787,2024-09-11,Other,5201.68
RETXVLNGK7T,OI0016900,2024-11-30,Not as described,1503.88
RET4PTCPIW4,OI0039980,2025-08-10,Arrived late,1098.25
RETQ2H3KI2Q,OI0024386,2025-08-16,Arrived late,504.64
RET36PFFYHJ,OI0015032,2024-05-14,Damaged,6554.37
RETE4M6JHDW,OI0031762,2025-03-02,Damaged,2961.66
RET2MTNU60M,OI0033964,2024-10-31,Damaged,1759.17
RETXT0TST3Y,OI0006205,2025-06-10,Arrived late,2446.69
RET3J1ZAK46,OI0027653,2024-01-21,Wrong Item,160.3
RETQHYJQCYI,OI0044648,2024-11-08,Not as described,4285.34
RETBIIR82U7,OI0044288,2024-06-23,Not as described,1176.64
RETO7XRC1EO,OI0031228,2025-01-29,Other,3149.74
RETXGQBDJXT,OI0022049,2024-11-21,Wrong Item,13490.08
RETBDLTHT6R,OI0005534,2024-05-21,Wrong Item,2832.24
RETEGX9E0EX,OI0016381,2024-08-03,Not as described,409.61
RETKZKM0FCY,OI0003495,2024-09-14,Size/fit,25577.48
RET2NGA8DFU,OI0002583,2024-06-16,Damaged,1937.24
RETE01LKS3Y,OI0018105,2024-10-14,Damaged,34532.53
RETPN2HV45Z,OI0029578,2024-09-20,Not as described,2441.61
RETIKURJMET,OI0030279,2025-08-17,Wrong Item,432.92
RETTCZEM6HT,OI0009069,2025-04-07,Other,48966.23
RETX5WMH2R1,OI0045974,2024-03-26,Size/fit,974.43
RETJ3N7CU9E,OI0020212,2024-03-23,Not as described,6999.5
RET2DCVXBPC,OI0035380,2024-03-21,Damaged,2755.77
RET9QBZ552L,OI0035961,2024-09-03,Arrived late,1966.22
RET8S5MAHPL,OI0024462,2025-02-14,Wrong Item,859.19
RETVXFPVFXH,OI0015608,2024-02-14,Arrived late,19436.6
RETZLW6XVR1,OI0042573,2024-11-18,Other,8496.92
RET4Z809QFK,OI0034302,2024-08-29,Not as described,1405.16
RETY9XXE4FQ,OI0003427,2025-01-15,Damaged,6636.74
RET89QC2G8N,OI0019367,2024-02-13,Size/fit,2458.46
RETTU71JALG,OI0033017,2024-06-27,Arrived late,7674.96
RETW4UMJUTT,OI0011855,2025-03-24,Size/fit,896.87
RETNA81J2N3,OI0019243,2024-03-03,Other,19641.53
RETOFSRHHQR,OI0031603,2024-10-02,Damaged,915.68
RETDKDMXJ83,OI0030570,2025-04-21,Arrived late,97363.84
RETPNYFRSNP,OI0021188,2025-04-28,Other,283.75
RETWZAGDUT3,OI0016383,2024-04-22,Size/fit,5252.18
RET9XWTDWWP,OI0006245,2024-06-26,Size/fit,437.35
RETKRWARIER,OI0046326,2025-02-08,Arrived late,605.23
RETA13BC46Z,OI0043102,2024-12-11,Damaged,691.48
RET0TUK3UIT,OI0006804,2025-07-01,Size/fit,342.79
RETJ2QT9BZY,OI0041721,2024-10-18,Not as described,1211.27
RETE0A3OK3L,OI0016419,2025-05-20,Other,33591.23
RETCII1G6S7,OI0041751,2024-12-02,Arrived late,11075.3
RET4JP3ZAYY,OI0011097,2024-10-27,Wrong Item,1096.78
RETKNUFAIBW,OI0014881,2024-04-04,Wrong Item,11858.1
RETG67A4XP9,OI0038644,2025-07-03,Damaged,770.52
RETKO2TRSWR,OI0042228,2024-09-10,Not as described,28948.24
RET6ZOZO0NS,OI0013615,2025-02-03,Size/fit,819.15
RET5W3JIWLB,OI0003050,2024-10-15,Wrong Item,1613.79
RETPB1B36S4,OI0041010,2024-03-11,Damaged,2752.5
RETY1RZGEZJ,OI0008322,2024-05-16,Other,6134.99
RET8ZD8QPDW,OI0006235,2025-02-21,Not as described,1755.2
RET5KIYPIJG,OI0015017,2024-05-28,Not as described,3835.65
RET1X1NRS27,OI0003917,2025-03-08,Damaged,16128.42
RETKCP12PXU,OI0021274,2024-06-21,Damaged,13128.97
RETK5RDSHHH,OI0007461,2025-04-15,Size/fit,9529.67
RETAOYYK0K0,OI0042389,2024-04-15,Damaged,3055.6
RETUTI9GAX0,OI0001140,2024-12-28,Size/fit,78.01
RETLZG8V956,OI0044456,2024-03-22,Size/fit,7927.38
RETBP30H7B1,OI0034413,2024-08-03,Arrived late,9109.13
RETBCUCNEG8,OI0039341,2024-09-15,Not as described,921.39
RET3KRPQ0YT,OI0035592,2025-07-18,Other,4093.33
RET2A4OY8HD,OI0023067,2024-06-22,Not as described,1843.84
RET951XOTIE,OI0020368,2024-05-21,Not as described,30782.84
RET0FH474VD,OI0039552,2024-05-21,Arrived late,2710.65
RET25TMAY24,OI0024616,2024-10-08,Size/fit,4001.76
RETQAKWCEO5,OI0007951,2024-03-10,Size/fit,8538.06
RET1O5D7W05,OI0028686,2025-06-07,Damaged,5946.19
RET45RY69BM,OI0004615,2025-03-01,Arrived late,7010.66
RET0CXRE2YR,OI0018251,2024-02-11,Damaged,10288.64
RETUK2ANMQ5,OI0023001,2024-11-03,Arrived late,3862.83
RET5Y4GNW48,OI0003086,2024-02-18,Damaged,1815.52
RET0LXPGWAF,OI0041366,2024-07-08,Wrong Item,81622.49
RET559R9OAM,OI0038262,2025-03-07,Not as described,10096.36
RETFJ0RGFNR,OI0009294,2024-11-12,Not as described,13853.26
RETSDT50SYC,OI0037869,2024-04-07,Other,2234.54
RETLD3PGMZH,OI0035873,2024-10-19,Size/fit,30051.76
RETDDBQ5HN4,OI0022454,2025-04-21,Other,930.01
RETLC0W21PN,OI0023618,2025-07-13,Wrong Item,36407.29
RETTXRIHQL4,OI0039024,2025-04-11,Other,1595.66
RETX6Y8T683,OI0042235,2024-01-21,Not as described,1741.21
RET5D7RFSWW,OI0003738,2024-05-01,Size/fit,1324.85
RETPL7KMGIL,OI0013098,2025-04-30,Wrong Item,4671.98
RET0P77TX2Z,OI0013498,2024-11-29,Not as described,4261.42
RETAQW85D4B,OI0019717,2024-03-06,Damaged,12343.71
RET7G8K6FZW,OI0010154,2024-07-17,Arrived late,4866.92
RET7XMUMC45,OI0027374,2025-07-13,Wrong Item,3548.77
RETYQOTNSTV,OI0041555,2024-04-07,Size/fit,2232.83
RETME0934C4,OI0026012,2025-01-22,Other,17149.43
RETP6SXOEY1,OI0027710,2024-04-11,Other,96752.53
RET9QV3JVAC,OI0009620,2024-03-05,Wrong Item,110563.61
RETI7YN8I8R,OI0014947,2025-08-16,Size/fit,3916.2
RET3B34TJGQ,OI0029069,2024-08-11,Wrong Item,1372.73
RETH73S04IK,OI0028074,2025-05-28,Size/fit,853.04
RETWSVDEJ3V,OI0025901,2024-04-22,Other,405.23
RET2FZT82YA,OI0000759,2024-05-21,Not as described,5699.4
RETAWMT73PO,OI0021172,2024-01-26,Damaged,2181.48
RET4K6SX4WB,OI0014166,2024-11-19,Not as described,2345.37
RETCYQGLYWE,OI0038983,2024-05-03,Damaged,2995.32
RETPSEVIY9S,OI0027024,2024-04-21,Other,1232.1
RETCN633AXI,OI0036031,2025-02-17,Not as described,18304.39
RETKO3B37G7,OI0044092,2025-06-15,Not as described,3532.89
RETDBJJ76GZ,OI0036389,2025-08-10,Wrong Item,3809.93
RETBS39FURA,OI0015963,2025-07-22,Arrived late,492.5
RET3WBXIEY5,OI0013863,2025-03-31,Other,1004.12
RETH5U69NPU,OI0035699,2024-10-13,Size/fit,669.9
RETDUEA4PND,OI0031021,2025-07-23,Other,18003.69
RET8289BBIZ,OI0040620,2024-02-28,Size/fit,52.97
RETCEATK172,OI0035948,2024-03-04,Size/fit,2181.04
